Session_ID,Customer_ID,Visit_Date,Device_Type,Traffic_Source,Pages_Viewed,Session_Duration,Added_To_Cart,Purchased,Purchase_After_Cart
WEB00117000,C013337,2025-06-12,Desktop,Social,6,10.1,1,0,0
WEB00117001,C011523,2024-12-31,iOS,Direct,7,4.6,1,1,1
WEB00117002,C036152,2023-10-16,iOS,Paid Search,8,3.2,0,0,0
WEB00117003,C043232,2023-05-20,iOS,Organic,10,9.4,1,0,0
WEB00117004,C015496,2025-10-11,iOS,Direct,4,2.5,1,0,0
WEB00117005,C028895,2025-08-13,Android,Organic,12,12.0,1,0,0
WEB00117006,C044253,2025-11-27,Android,Organic,7,10.2,1,0,0
WEB00117007,C029622,2025-06-16,Desktop,Paid Search,6,14.6,1,0,0
WEB00117008,C039124,2025-06-21,iOS,Paid Search,7,14.5,1,0,0
WEB00117009,C039540,2025-04-30,Desktop,Paid Search,6,18.0,1,0,0
WEB00117010,C010243,2025-03-09,Desktop,Social,9,14.1,1,0,0
WEB00117011,C032829,2023-02-18,iOS,Organic,5,10.4,0,0,0
WEB00117012,C015241,2024-12-03,Desktop,Paid Search,8,4.1,1,0,0
WEB00117013,C030317,2025-10-15,Android,Paid Search,4,18.1,0,1,0
WEB00117014,C012972,2023-10-30,iOS,Paid Search,8,12.1,0,1,0
WEB00117015,C045154,2024-05-26,Android,Social,7,6.9,1,1,1
WEB00117016,C041770,2024-06-27,Desktop,Organic,8,8.1,1,1,1
WEB00117017,C034530,2023-12-19,iOS,Paid Search,6,11.0,1,0,0
WEB00117018,C011726,2024-01-18,Android,Organic,7,6.8,0,1,0
WEB00117019,C003591,2025-10-30,Android,Social,9,5.3,1,0,0
WEB00117020,C024299,2024-06-01,Android,Paid Search,8,2.7,0,1,0
WEB00117021,C047727,2025-04-10,Android,Social,6,6.7,0,1,0
WEB00117022,C030162,2025-12-13,Desktop,Direct,5,10.0,0,0,0
WEB00117023,C015016,2023-04-02,Android,Organic,2,24.6,1,0,0
WEB00117024,C004136,2024-10-15,iOS,Organic,8,11.6,0,0,0
WEB00117025,C042341,2024-09-22,Android,Direct,10,10.5,1,0,0
WEB00117026,C044955,2024-01-20,iOS,Direct,12,7.7,1,1,1
WEB00117027,C018282,2023-01-29,Desktop,Organic,5,7.8,0,0,0
WEB00117028,C019562,2025-03-04,Tablet,Social,10,6.4,0,0,0
WEB00117029,C021708,2024-02-10,Android,Organic,8,5.0,1,0,0
WEB00117030,C027461,2025-11-30,Android,Social,2,10.7,1,0,0
WEB00117031,C015362,2023-08-09,Desktop,Organic,5,13.9,0,0,0
WEB00117032,C023526,2023-11-26,Android,Social,14,23.0,1,1,1
WEB00117033,C008381,2025-02-21,iOS,Paid Search,13,4.4,0,1,0
WEB00117034,C033713,2024-01-15,Android,Paid Search,8,6.5,0,1,0
WEB00117035,C044268,2025-11-23,iOS,Direct,6,3.2,0,0,0
WEB00117036,C040585,2023-03-27,Desktop,Paid Search,3,7.8,1,0,0
WEB00117037,C025485,2023-03-06,Android,Social,7,10.8,1,0,0
WEB00117038,C016309,2024-06-10,Tablet,Referral,8,5.1,0,0,0
WEB00117039,C026929,2025-08-01,Android,Paid Search,6,11.7,1,0,0
WEB00117040,C004783,2023-10-20,iOS,Direct,4,1.6,0,0,0
WEB00117041,C038724,2024-11-14,Desktop,Organic,13,11.4,1,1,1
WEB00117042,C014382,2023-09-18,Android,Paid Search,8,6.9,0,0,0
WEB00117043,C045617,2025-04-10,iOS,Organic,7,13.9,1,1,1
WEB00117044,C012378,2024-08-24,iOS,Referral,13,3.7,1,0,0
WEB00117045,C037247,2024-06-15,Android,Organic,8,6.9,1,1,1
WEB00117046,C039672,2025-01-05,iOS,Organic,5,6.5,0,0,0
WEB00117047,C028708,2023-09-19,Android,Social,9,3.3,0,1,0
WEB00117048,C034957,2023-10-08,Android,Organic,9,5.9,1,0,0
WEB00117049,C039762,2024-04-17,Tablet,Organic,21,11.4,1,1,1
WEB00117050,C020713,2025-11-25,Android,Organic,6,6.2,0,0,0
WEB00117051,C015201,2023-04-09,Android,Paid Search,8,20.5,1,0,0
WEB00117052,C016070,2024-03-16,Android,Direct,3,12.7,1,0,0
WEB00117053,C011260,2025-02-18,iOS,Paid Search,9,11.1,1,0,0
WEB00117054,C008855,2023-07-04,Android,Paid Search,6,11.7,0,0,0
WEB00117055,C019026,2025-11-09,iOS,Social,8,4.0,1,1,1
WEB00117056,C048673,2024-12-19,Android,Organic,7,4.5,1,0,0
WEB00117057,C014709,2025-03-07,Android,Paid Search,10,9.1,0,0,0
WEB00117058,C004944,2025-10-12,Android,Direct,7,2.1,1,0,0
WEB00117059,C010068,2024-12-20,Android,Organic,10,8.8,1,0,0
WEB00117060,C021728,2025-07-30,Desktop,Referral,9,2.0,0,0,0
WEB00117061,C022784,2024-06-05,Desktop,Direct,6,8.9,1,0,0
WEB00117062,C035044,2023-01-12,Android,Referral,5,2.4,1,1,1
WEB00117063,C028534,2024-01-27,Desktop,Direct,13,10.9,0,0,0
WEB00117064,C031428,2023-12-17,iOS,Paid Search,5,4.0,0,0,0
WEB00117065,C037065,2025-05-05,Desktop,Paid Search,4,5.1,0,0,0
WEB00117066,C003648,2025-02-16,iOS,Referral,8,14.5,1,0,0
WEB00117067,C035984,2024-04-07,Android,Social,3,16.0,0,0,0
WEB00117068,C002770,2025-01-31,iOS,Organic,3,2.3,0,0,0
WEB00117069,C047375,2023-09-14,iOS,Organic,6,5.3,1,0,0
WEB00117070,C016090,2025-04-28,iOS,Organic,7,11.2,1,0,0
WEB00117071,C000344,2023-11-25,iOS,Referral,5,13.7,1,0,0
WEB00117072,C032721,2023-02-24,Desktop,Referral,5,9.0,0,0,0
WEB00117073,C029498,2025-10-07,Android,Organic,6,6.5,0,0,0
WEB00117074,C024871,2024-08-13,Android,Paid Search,7,15.0,1,0,0
WEB00117075,C035810,2024-10-03,Android,Referral,9,3.3,0,0,0
WEB00117076,C036509,2023-04-30,Android,Organic,8,11.7,0,1,0
WEB00117077,C024221,2024-07-25,iOS,Direct,11,8.8,1,0,0
WEB00117078,C039352,2025-07-28,iOS,Social,6,6.4,1,0,0
WEB00117079,C031579,2025-06-25,Tablet,Organic,9,7.6,1,0,0
WEB00117080,C045488,2025-08-25,iOS,Paid Search,5,8.4,0,0,0
WEB00117081,C031432,2023-08-25,Android,Social,8,0.5,1,0,0
WEB00117082,C001365,2025-10-15,Desktop,Organic,7,7.2,1,1,1
WEB00117083,C002056,2025-06-22,Android,Paid Search,5,2.4,1,0,0
WEB00117084,C027202,2024-04-26,iOS,Direct,3,2.6,0,0,0
WEB00117085,C028097,2024-10-20,Desktop,Organic,5,7.2,0,0,0
WEB00117086,C013828,2023-07-10,iOS,Organic,11,9.2,0,0,0
WEB00117087,C031101,2023-08-31,Desktop,Direct,6,14.7,1,0,0
WEB00117088,C015066,2024-07-03,iOS,Direct,7,9.1,1,0,0
WEB00117089,C014143,2024-04-22,Android,Organic,6,8.3,1,0,0
WEB00117090,C035564,2025-06-15,Android,Organic,3,4.7,0,1,0
WEB00117091,C022929,2024-04-06,Android,Social,6,7.4,0,0,0
WEB00117092,C005414,2025-08-23,Desktop,Organic,3,6.4,0,0,0
WEB00117093,C005323,2023-12-15,Android,Social,8,6.3,0,0,0
WEB00117094,C033977,2023-07-03,Android,Social,9,16.2,0,1,0
WEB00117095,C000440,2024-02-05,Android,Organic,9,4.4,0,0,0
WEB00117096,C014194,2023-05-17,Android,Paid Search,8,2.8,1,1,1
WEB00117097,C049158,2023-06-07,Desktop,Organic,7,16.3,0,0,0
WEB00117098,C023124,2023-01-21,iOS,Paid Search,8,15.5,1,1,1
WEB00117099,C041889,2025-06-05,iOS,Social,11,4.4,1,0,0
WEB00117100,C013684,2024-08-29,iOS,,8,0.9,1,0,0
WEB00117101,C015168,2023-10-07,Tablet,Paid Search,5,4.1,0,0,0
WEB00117102,C038875,2024-09-02,Android,Paid Search,6,12.9,1,0,0
WEB00117103,C035671,2023-07-10,iOS,Organic,3,1.8,0,0,0
WEB00117104,C019323,2025-11-24,Desktop,Direct,5,4.0,0,0,0
WEB00117105,C028920,2023-08-26,Desktop,Organic,8,4.0,1,0,0
WEB00117106,C028927,2025-08-08,Android,Organic,6,5.6,0,1,0
WEB00117107,C004421,2024-06-29,Android,Paid Search,8,3.8,0,0,0
WEB00117108,C031225,2023-07-29,Android,Direct,5,6.5,0,0,0
WEB00117109,C024757,2024-12-01,iOS,Social,9,6.8,1,0,0
WEB00117110,C045058,2025-02-05,Android,Paid Search,10,6.0,1,0,0
WEB00117111,C039852,2023-10-03,Android,Organic,10,11.9,1,0,0
WEB00117112,C027233,2024-03-25,iOS,Direct,7,2.0,0,0,0
WEB00117113,C038388,2024-02-14,Desktop,Direct,8,6.5,1,0,0
WEB00117114,C041727,2025-03-05,iOS,Referral,3,3.4,0,0,0
WEB00117115,C021188,2024-08-05,iOS,Social,5,7.0,0,0,0
WEB00117116,C022370,2025-02-11,Android,Paid Search,6,8.6,1,1,1
WEB00117117,C034800,2024-01-07,Android,Paid Search,4,6.5,1,0,0
WEB00117118,C019077,2025-11-19,Desktop,Social,13,2.6,0,1,0
WEB00117119,C012296,2023-12-18,Desktop,Organic,6,14.5,0,0,0
WEB00117120,C029165,2024-08-06,iOS,Direct,9,3.1,0,0,0
WEB00117121,C007970,2023-04-24,Android,Social,6,19.4,1,0,0
WEB00117122,C012216,2023-07-03,iOS,Social,8,2.9,0,0,0
WEB00117123,C044483,2025-04-21,Desktop,Paid Search,9,2.5,0,0,0
WEB00117124,C032932,2025-03-24,Tablet,Referral,5,17.6,0,0,0
WEB00117125,C042623,2024-08-26,Android,Referral,4,5.8,1,0,0
WEB00117126,C033531,2023-03-28,Desktop,Direct,7,9.3,0,1,0
WEB00117127,C005981,2025-02-11,Android,Direct,6,12.7,1,0,0
WEB00117128,C048818,2024-09-30,iOS,Paid Search,9,10.3,1,0,0
WEB00117129,C031643,2023-11-08,Desktop,Social,8,7.8,1,1,1
WEB00117130,C025947,2024-10-06,Desktop,Direct,4,7.4,1,0,0
WEB00117131,C006943,2024-01-03,iOS,Paid Search,3,4.3,1,0,0
WEB00117132,C026280,2024-03-25,iOS,Social,7,10.5,1,0,0
WEB00117133,C021087,2023-08-30,Android,Social,4,3.2,0,0,0
WEB00117134,C008693,2023-06-04,iOS,Direct,6,6.5,0,0,0
WEB00117135,C037269,2024-05-28,Android,Direct,5,2.8,0,0,0
WEB00117136,C001473,2023-08-18,Desktop,Paid Search,7,6.4,0,0,0
WEB00117137,C035786,2023-09-22,Android,Paid Search,9,5.4,1,1,1
WEB00117138,C020588,2024-12-04,iOS,,6,2.1,1,0,0
WEB00117139,C045828,2023-02-12,iOS,Organic,9,1.9,1,0,0
WEB00117140,C041555,2025-06-19,Android,Direct,8,5.3,1,1,1
WEB00117141,C033368,2024-07-03,Tablet,Direct,7,1.6,0,0,0
WEB00117142,C017299,2025-12-30,Android,Organic,9,3.2,0,0,0
WEB00117143,C030333,2025-12-16,Desktop,,6,3.9,1,0,0
WEB00117144,C029068,2025-08-28,iOS,Referral,10,13.4,1,1,1
WEB00117145,C022583,2025-12-31,iOS,Organic,2,5.5,0,0,0
WEB00117146,C017891,2024-09-10,Desktop,Organic,8,21.2,1,1,1
WEB00117147,C006986,2024-10-02,iOS,Organic,8,8.5,0,0,0
WEB00117148,C012868,2023-09-22,Android,Direct,6,14.9,0,0,0
WEB00117149,C020134,2024-08-13,iOS,Direct,2,5.2,0,0,0
WEB00117150,C036331,2023-06-16,Android,Paid Search,8,21.9,1,0,0
WEB00117151,C006864,2024-01-24,Desktop,Organic,5,19.0,0,0,0
WEB00117152,C030350,2025-04-20,Android,Organic,11,5.8,1,0,0
WEB00117153,C041319,2024-08-23,Desktop,Social,7,2.6,1,0,0
WEB00117154,C025228,2023-10-05,Android,Direct,8,2.5,0,0,0
WEB00117155,C007978,2024-02-16,Android,Referral,9,9.8,1,0,0
WEB00117156,C034452,2023-07-15,Android,Paid Search,11,12.7,1,0,0
WEB00117157,C014436,2023-08-26,Desktop,Direct,5,12.1,1,1,1
WEB00117158,C009113,2024-11-03,iOS,Social,5,3.4,0,0,0
WEB00117159,C048998,2023-05-16,iOS,Referral,5,3.9,0,0,0
WEB00117160,C048613,2024-03-08,Android,Paid Search,5,9.8,1,0,0
WEB00117161,C017761,2024-09-03,Android,Social,10,1.1,1,1,1
WEB00117162,C023976,2023-05-23,Desktop,Organic,12,3.6,0,0,0
WEB00117163,C029866,2023-08-06,Android,Organic,3,9.8,1,1,1
WEB00117164,C039772,2023-03-21,Android,Organic,11,13.5,1,1,1
WEB00117165,C021061,2023-05-08,Android,Organic,12,5.4,1,1,1
WEB00117166,C002869,2025-01-12,iOS,Paid Search,13,4.7,1,1,1
WEB00117167,C005766,2024-12-01,iOS,Direct,7,16.5,1,0,0
WEB00117168,C004224,2023-06-02,Desktop,Paid Search,8,14.0,0,0,0
WEB00117169,C031814,2024-12-21,iOS,Direct,7,6.6,1,1,1
WEB00117170,C020427,2023-02-16,iOS,Direct,5,16.2,1,0,0
WEB00117171,C006716,2024-01-12,iOS,Paid Search,8,6.1,0,0,0
WEB00117172,C045116,2023-08-21,iOS,Paid Search,9,5.5,0,1,0
WEB00117173,C029881,2023-07-15,Desktop,Social,6,2.8,1,0,0
WEB00117174,C010294,2024-12-22,iOS,Organic,8,0.8,1,0,0
WEB00117175,C018985,2023-05-01,iOS,Organic,5,1.6,1,0,0
WEB00117176,C025314,2024-08-03,Android,Organic,5,6.1,1,0,0
WEB00117177,C032776,2025-08-24,Android,Direct,16,7.9,1,0,0
WEB00117178,C016373,2025-09-29,Android,Social,9,10.2,1,0,0
WEB00117179,C044719,2024-02-13,Desktop,Direct,7,9.5,0,0,0
WEB00117180,C005417,2023-01-13,Android,Organic,8,8.2,1,1,1
WEB00117181,C046972,2025-09-06,Android,Organic,6,3.5,0,1,0
WEB00117182,C035727,2024-09-03,Desktop,Paid Search,6,4.2,0,0,0
WEB00117183,C021201,2025-01-24,iOS,Organic,8,14.4,1,1,1
WEB00117184,C004744,2025-07-19,Android,Paid Search,7,23.5,1,0,0
WEB00117185,C040090,2024-01-29,Android,Social,4,3.0,0,0,0
WEB00117186,C042477,2023-05-01,Android,Direct,8,12.2,0,0,0
WEB00117187,C029815,2024-04-02,Android,Direct,4,2.2,1,0,0
WEB00117188,C024593,2024-02-28,Android,,8,3.2,1,0,0
WEB00117189,C039997,2023-08-11,iOS,Referral,9,4.2,1,0,0
WEB00117190,C016578,2023-04-29,Android,Paid Search,6,10.3,0,0,0
WEB00117191,C015713,2023-12-11,Android,Social,4,41.7,1,0,0
WEB00117192,C042146,2025-06-01,Desktop,Organic,1,7.4,1,1,1
WEB00117193,C008019,2024-12-29,iOS,Organic,10,3.3,0,0,0
WEB00117194,C023993,2023-05-25,Desktop,Direct,4,4.0,0,0,0
WEB00117195,C009044,2023-12-20,Android,Social,2,4.5,0,0,0
WEB00117196,C025873,2025-06-04,Android,Organic,12,5.3,0,0,0
WEB00117197,C028064,2024-10-13,Desktop,Direct,12,3.2,1,0,0
WEB00117198,C009803,2025-02-21,iOS,Referral,5,12.6,1,0,0
WEB00117199,C017784,2023-01-16,Android,Social,8,3.9,1,0,0
WEB00117200,C012948,2023-11-17,Android,Organic,6,6.1,0,1,0
WEB00117201,C029531,2024-11-29,iOS,Organic,7,1.2,0,1,0
WEB00117202,C021205,2023-05-20,iOS,Paid Search,5,2.8,0,0,0
WEB00117203,C003888,2023-04-26,Android,Organic,10,2.8,1,1,1
WEB00117204,C049175,2025-07-24,Android,Paid Search,10,10.1,1,0,0
WEB00117205,C036383,2025-04-05,Desktop,Organic,6,5.6,1,0,0
WEB00117206,C026008,2025-09-27,Android,,16,5.0,1,1,1
WEB00117207,C035743,2025-10-22,iOS,Paid Search,5,3.0,0,0,0
WEB00117208,C004215,2023-07-09,iOS,Organic,7,4.1,1,0,0
WEB00117209,C024912,2023-03-03,iOS,Paid Search,9,7.2,1,0,0
WEB00117210,C024837,2024-02-20,Android,Organic,10,4.0,1,0,0
WEB00117211,C045507,2023-04-23,iOS,Organic,8,2.9,1,1,1
WEB00117212,C033863,2024-11-03,Android,Organic,6,6.7,1,0,0
WEB00117213,C018624,2023-05-27,Android,Organic,7,10.4,0,0,0
WEB00117214,C021202,2025-06-29,Tablet,Direct,3,7.4,0,0,0
WEB00117215,C047085,2024-05-03,iOS,Social,2,10.7,1,0,0
WEB00117216,C019726,2025-02-12,Android,Direct,3,15.1,1,0,0
WEB00117217,C009367,2024-03-20,Android,,5,7.0,0,0,0
WEB00117218,C004168,2023-03-22,Tablet,Paid Search,8,7.4,0,0,0
WEB00117219,C024777,2025-03-21,Desktop,Organic,9,2.7,0,0,0
WEB00117220,C003535,2024-12-08,Android,Organic,5,5.3,0,0,0
WEB00117221,C025280,2025-05-29,Android,Social,4,3.6,0,0,0
WEB00117222,C026446,2025-11-11,iOS,Paid Search,9,5.3,1,1,1
WEB00117223,C013739,2025-07-24,Android,Organic,10,11.5,0,0,0
WEB00117224,C020077,2024-10-15,Tablet,Direct,7,5.6,0,0,0
WEB00117225,C020081,2023-10-30,Desktop,Organic,5,10.9,0,0,0
WEB00117226,C004571,2025-07-16,Android,Paid Search,5,7.6,0,0,0
WEB00117227,C010361,2025-09-10,Android,Organic,6,4.0,1,0,0
WEB00117228,C042333,2023-03-16,Android,Social,6,10.9,0,0,0
WEB00117229,C029303,2024-05-11,Android,Organic,5,15.0,1,0,0
WEB00117230,C027256,2025-04-08,Android,Social,5,3.7,0,0,0
WEB00117231,C026161,2024-09-27,Android,Referral,4,6.3,1,0,0
WEB00117232,C020984,2025-05-31,Desktop,Organic,7,4.3,0,0,0
WEB00117233,C003481,2023-12-10,iOS,Referral,13,11.6,1,1,1
WEB00117234,C020964,2024-09-26,Desktop,Referral,8,10.3,1,1,1
WEB00117235,C003533,2025-08-09,iOS,Paid Search,9,6.6,1,0,0
WEB00117236,C011303,2023-06-07,iOS,Social,4,16.0,1,0,0
WEB00117237,C012141,2023-04-16,Desktop,Direct,6,2.7,0,0,0
WEB00117238,C020641,2025-08-15,Desktop,Social,3,4.1,0,0,0
WEB00117239,C033986,2025-03-02,iOS,Paid Search,9,31.7,1,0,0
WEB00117240,C045903,2024-12-17,Desktop,Paid Search,9,13.3,0,0,0
WEB00117241,C022612,2024-08-26,Android,Direct,6,9.7,1,0,0
WEB00117242,C007525,2024-03-30,Android,Organic,2,16.4,0,1,0
WEB00117243,C008336,2024-03-18,Android,Social,9,5.3,1,0,0
WEB00117244,C036453,2023-07-04,iOS,Direct,3,6.2,1,1,1
WEB00117245,C036241,2024-07-17,Desktop,Referral,8,4.4,1,1,1
WEB00117246,C037662,2023-05-01,Android,Organic,5,1.3,1,0,0
WEB00117247,C041879,2024-10-04,Android,Paid Search,5,2.7,0,0,0
WEB00117248,C005682,2023-10-19,iOS,Organic,3,1.2,0,0,0
WEB00117249,C048403,2024-01-28,iOS,Social,12,3.2,1,0,0
WEB00117250,C020715,2023-03-27,iOS,Paid Search,7,1.1,0,0,0
WEB00117251,C024357,2023-01-03,iOS,Organic,4,3.8,1,1,1
WEB00117252,C000527,2025-08-10,iOS,Organic,2,4.8,0,0,0
WEB00117253,C041679,2025-10-24,Android,Paid Search,10,4.2,0,0,0
WEB00117254,C020133,2024-09-12,iOS,Organic,9,6.3,0,0,0
WEB00117255,C036295,2025-02-20,iOS,Paid Search,12,1.7,1,0,0
WEB00117256,C010205,2025-03-15,Android,Paid Search,5,4.8,0,0,0
WEB00117257,C023225,2025-03-04,Tablet,Social,6,4.4,1,0,0
WEB00117258,C042005,2025-10-06,Desktop,Direct,14,4.4,1,0,0
WEB00117259,C042963,2025-06-17,Android,Organic,4,3.8,0,0,0
WEB00117260,C032578,2024-04-26,Android,Organic,7,3.3,0,0,0
WEB00117261,C039638,2024-12-27,Android,Referral,8,7.9,0,0,0
WEB00117262,C032213,2023-02-11,Desktop,Referral,4,11.1,1,0,0
WEB00117263,C013698,2025-04-23,Android,Direct,7,2.9,1,1,1
WEB00117264,C045362,2024-08-05,Desktop,Referral,9,3.0,0,0,0
WEB00117265,C008340,2024-12-07,Android,Organic,7,7.5,0,0,0
WEB00117266,C006159,2023-04-10,iOS,Direct,3,6.8,0,0,0
WEB00117267,C031058,2023-03-01,Desktop,Organic,5,9.8,0,0,0
WEB00117268,C046232,2023-11-19,Desktop,Organic,6,3.7,0,1,0
WEB00117269,C024159,2023-07-18,Android,Organic,8,10.7,0,0,0
WEB00117270,C018548,2023-06-05,iOS,Referral,4,3.9,0,0,0
WEB00117271,C022404,2024-09-30,Desktop,Organic,5,9.2,1,0,0
WEB00117272,C020996,2025-03-18,Desktop,Paid Search,5,15.9,1,0,0
WEB00117273,C002004,2024-12-24,Android,Direct,6,5.3,1,0,0
WEB00117274,C018916,2023-07-20,Android,Paid Search,4,3.6,0,0,0
WEB00117275,C012306,2023-08-13,iOS,Organic,10,1.9,0,0,0
WEB00117276,C043006,2024-12-20,Android,Paid Search,5,6.6,0,0,0
WEB00117277,C034744,2023-02-18,Android,Organic,4,6.1,0,0,0
WEB00117278,C049702,2024-07-31,Android,Organic,7,6.9,1,0,0
WEB00117279,C034532,2023-05-21,Android,Paid Search,4,15.9,0,0,0
WEB00117280,C047952,2024-03-25,Android,Paid Search,5,2.1,0,0,0
WEB00117281,C038362,2025-02-26,Tablet,Social,9,2.7,1,0,0
WEB00117282,C014355,2023-03-01,Android,Direct,7,14.1,1,0,0
WEB00117283,C048887,2023-03-19,iOS,Direct,8,25.7,0,0,0
WEB00117284,C024265,2024-09-24,Desktop,Direct,6,9.4,1,0,0
WEB00117285,C010052,2023-09-22,iOS,Direct,6,2.6,1,0,0
WEB00117286,C027283,2023-12-03,Desktop,Direct,6,21.4,1,1,1
WEB00117287,C026065,2023-10-24,iOS,Paid Search,5,11.4,1,0,0
WEB00117288,C018251,2024-04-21,Android,Paid Search,2,5.0,1,0,0
WEB00117289,C025279,2023-09-01,Desktop,Direct,6,3.5,0,0,0
WEB00117290,C025296,2023-08-05,Android,Direct,8,2.5,1,0,0
WEB00117291,C024572,2025-06-05,iOS,Social,9,5.5,1,0,0
WEB00117292,C048735,2025-06-23,Desktop,Organic,7,2.8,0,0,0
WEB00117293,C007665,2025-12-14,Android,Organic,4,15.8,0,0,0
WEB00117294,C003915,2024-10-19,iOS,Social,6,8.5,1,0,0
WEB00117295,C009888,2023-11-26,Tablet,Direct,7,7.6,0,0,0
WEB00117296,C047131,2024-11-28,Android,Organic,6,9.7,0,0,0
WEB00117297,C047363,2025-09-05,Android,Direct,6,10.1,1,0,0
WEB00117298,C047731,2023-02-22,iOS,Social,4,5.1,1,0,0
WEB00117299,C022251,2023-08-30,Desktop,Organic,6,7.1,1,0,0
WEB00117300,C003002,2023-05-28,Desktop,Paid Search,7,3.7,0,0,0
WEB00117301,C049701,2024-04-07,Desktop,Organic,3,1.2,1,0,0
WEB00117302,C039249,2025-09-05,Android,Paid Search,5,16.7,1,0,0
WEB00117303,C011693,2024-03-17,Desktop,Organic,6,16.9,0,0,0
WEB00117304,C029467,2023-07-18,Android,Paid Search,6,1.9,0,0,0
WEB00117305,C006072,2023-02-07,Android,Organic,3,1.9,0,1,0
WEB00117306,C045552,2024-04-26,Desktop,Direct,10,4.2,1,0,0
WEB00117307,C022948,2023-06-24,Android,Referral,7,2.5,1,0,0
WEB00117308,C008168,2024-05-08,iOS,Paid Search,9,1.8,1,0,0
WEB00117309,C007580,2023-03-14,Android,Paid Search,3,11.3,0,1,0
WEB00117310,C033096,2025-02-05,Desktop,Paid Search,10,4.3,0,1,0
WEB00117311,C016342,2025-11-24,iOS,Organic,8,4.4,1,1,1
WEB00117312,C008220,2024-08-13,Android,Direct,6,12.5,0,0,0
WEB00117313,C028062,2024-05-22,Android,Direct,9,7.0,0,0,0
WEB00117314,C041322,2023-07-23,iOS,Organic,7,7.9,0,0,0
WEB00117315,C001779,2024-12-03,Tablet,Paid Search,6,8.8,0,0,0
WEB00117316,C029492,2025-07-09,Android,Direct,7,9.0,0,1,0
WEB00117317,C018845,2024-08-11,Android,Paid Search,1,6.8,0,0,0
WEB00117318,C032961,2025-03-05,Android,Social,4,5.6,0,0,0
WEB00117319,C025851,2024-03-21,Android,Referral,7,3.7,1,0,0
WEB00117320,C029669,2024-09-29,iOS,Referral,3,6.6,0,1,0
WEB00117321,C045468,2025-11-14,Desktop,Organic,14,17.9,1,0,0
WEB00117322,C006911,2025-02-14,Android,Organic,6,14.3,1,0,0
WEB00117323,C017127,2023-08-14,Android,Organic,8,1.7,0,0,0
WEB00117324,C020777,2024-08-11,Android,Organic,4,6.8,1,0,0
WEB00117325,C005273,2024-05-04,Android,Organic,11,2.2,0,0,0
WEB00117326,C015843,2023-08-26,Android,Social,6,2.0,1,0,0
WEB00117327,C007607,2023-03-10,Desktop,Organic,4,7.4,1,0,0
WEB00117328,C035502,2025-02-12,Desktop,Organic,6,15.7,0,0,0
WEB00117329,C015519,2023-09-09,iOS,Organic,11,3.0,0,0,0
WEB00117330,C010700,2025-09-26,Desktop,Paid Search,13,0.9,1,0,0
WEB00117331,C038846,2023-02-14,Desktop,Direct,7,2.2,1,1,1
WEB00117332,C023034,2025-10-03,iOS,Direct,7,7.1,0,0,0
WEB00117333,C007809,2025-12-04,iOS,Paid Search,6,22.1,1,0,0
WEB00117334,C037350,2023-02-09,Android,Paid Search,7,10.1,1,0,0
WEB00117335,C026664,2024-07-12,Android,Organic,9,4.6,1,0,0
WEB00117336,C000713,2024-06-14,Android,Paid Search,9,5.6,0,0,0
WEB00117337,C017536,2023-01-01,Android,Direct,10,7.7,1,1,1
WEB00117338,C013279,2024-01-09,iOS,Social,15,3.9,1,1,1
WEB00117339,C018352,2024-08-10,Android,Social,8,4.8,0,0,0
WEB00117340,C043788,2024-07-31,Desktop,Social,8,9.8,1,0,0
WEB00117341,C014469,2025-05-21,Android,,8,10.4,1,1,1
WEB00117342,C035039,2023-01-09,Android,Direct,15,5.6,1,1,1
WEB00117343,C009422,2025-01-12,iOS,Organic,5,2.2,0,0,0
WEB00117344,C002952,2024-04-18,iOS,Paid Search,9,6.8,1,1,1
WEB00117345,C031941,2023-10-13,Desktop,Organic,5,3.3,0,0,0
WEB00117346,C018000,2024-01-11,Desktop,Paid Search,3,8.1,0,0,0
WEB00117347,C042035,2024-03-17,Android,Social,2,6.5,0,0,0
WEB00117348,C038233,2025-05-26,Android,Paid Search,8,3.6,0,0,0
WEB00117349,C042865,2024-05-25,Desktop,Direct,7,1.9,0,0,0
WEB00117350,C033606,2023-10-12,Android,Social,12,8.6,1,0,0
WEB00117351,C004721,2025-04-02,Android,Referral,10,13.8,0,0,0
WEB00117352,C015174,2025-08-12,Android,Social,7,19.7,1,1,1
WEB00117353,C030811,2024-08-17,iOS,Organic,9,9.9,1,0,0
WEB00117354,C040520,2025-09-10,Android,Social,7,7.3,0,0,0
WEB00117355,C013310,2024-05-15,Android,Referral,5,10.2,0,0,0
WEB00117356,C009599,2023-01-27,Android,Direct,7,4.0,0,0,0
WEB00117357,C011298,2023-10-27,iOS,Paid Search,6,2.5,0,0,0
WEB00117358,C028189,2023-04-27,iOS,Referral,6,7.4,0,0,0
WEB00117359,C035538,2023-07-17,Android,Organic,4,18.1,0,0,0
WEB00117360,C005893,2025-02-25,Desktop,Organic,7,2.2,0,0,0
WEB00117361,C013065,2025-02-25,Android,Referral,11,3.8,1,0,0
WEB00117362,C018712,2024-08-01,iOS,Organic,4,18.0,0,0,0
WEB00117363,C048905,2025-03-02,iOS,Paid Search,10,18.5,0,0,0
WEB00117364,C029631,2025-09-02,iOS,Paid Search,6,22.9,0,1,0
