Campaign_ID,Customer_ID,Campaign_Type,Send_Date,Opened,Clicked,Purchased,Campaign_Cost
M0038758,C005062,Email,2023-11-12,1,0,0,1.39
M0038759,C040162,SMS,2024-01-14,0,0,0,11.29
M0038760,C026780,Push Notification,2025-05-20,0,0,0,21.02
M0038761,C005473,SMS,2024-12-25,0,0,0,15.8
M0038762,C010392,SMS,2023-12-29,0,0,0,7.45
M0038763,C028603,SMS,2023-02-08,1,0,0,16.15
M0038764,C039721,Email,2023-05-06,1,0,0,4.18
M0038765,C025290,Email,2023-05-31,0,1,0,9.06
M0038766,C015443,SMS,2024-07-27,0,0,0,17.08
M0038767,C045930,Email,2023-11-05,1,1,0,11.7
M0038768,C040347,Push Notification,2023-10-20,1,0,0,10.01
M0038769,C032393,Email,2023-11-16,0,0,0,7.44
M0038770,C003859,SMS,2024-07-14,1,0,0,18.63
M0038771,C024866,Push Notification,2023-06-21,1,1,0,14.25
M0038772,C046414,Email,2024-04-01,0,0,0,5.58
M0038773,C042819,Push Notification,2023-07-09,0,0,1,14.57
M0038774,C010543,Email,2023-07-02,0,0,0,2.43
M0038775,C025930,SMS,2025-04-11,0,1,0,5.7
M0038776,C018672,SMS,2023-12-31,0,0,0,12.59
M0038777,C015368,Email,2025-12-03,0,0,0,14.59
M0038778,C033551,Email,2024-01-06,1,0,0,4.2
M0038779,C038756,Email,2025-11-18,0,0,0,20.4
M0038780,C047784,Email,2025-01-02,0,0,0,7.03
M0038781,C017745,Push Notification,2025-04-14,1,0,0,16.58
M0038782,C019690,Email,2024-06-21,0,0,0,13.22
M0038783,C015232,SMS,2024-06-25,0,0,0,15.93
M0038784,C024517,Email,2025-10-16,0,0,0,8.81
M0038785,C048162,Push Notification,2024-10-05,0,0,0,18.32
M0038786,C014687,SMS,2024-06-07,0,0,0,21.31
M0038787,C012075,Email,2023-06-23,0,0,0,15.88
M0038788,C047481,SMS,2024-01-03,0,0,0,5.16
M0038789,C007420,Social Media,2025-06-21,0,0,1,14.27
M0038790,C020316,Push Notification,2024-01-29,0,0,0,6.87
M0038791,C002718,Email,2024-07-19,0,0,0,21.57
M0038792,C022294,SMS,2023-12-28,0,0,1,2.03
M0038793,C034465,Email,2024-06-02,0,1,0,16.25
M0038794,C014549,SMS,2023-07-24,0,1,0,13.45
M0038795,C022005,Push Notification,2024-07-12,0,0,0,8.38
M0038796,C005116,Email,2024-01-06,0,0,0,9.81
M0038797,C040613,Social Media,2025-03-09,0,0,0,16.14
M0038798,C009899,Email,2024-02-24,0,0,0,2.78
M0038799,C025915,Push Notification,2023-08-01,1,1,0,18.42
M0038800,C040341,SMS,2024-03-14,0,0,0,5.35
M0038801,C006056,SMS,2024-10-14,0,0,0,2.33
M0038802,C039978,Email,2025-06-08,0,1,0,2.85
M0038803,C002000,Email,2025-06-10,0,0,0,16.6
M0038804,C007444,Email,2024-04-20,1,0,0,15.29
M0038805,C036854,SMS,2023-07-05,1,1,0,13.91
M0038806,C047297,SMS,2025-12-09,0,0,0,5.38
M0038807,C031288,Push Notification,2024-07-13,1,1,0,10.32
M0038808,C001738,SMS,2024-10-02,0,0,0,3.34
M0038809,C010309,Email,2023-03-19,0,0,0,20.8
M0038810,C013500,Push Notification,2025-12-24,1,0,0,12.95
M0038811,C030051,Email,2023-02-27,1,1,0,6.47
M0038812,C045091,Push Notification,2023-10-09,1,1,1,12.97
M0038813,C011135,Push Notification,2025-01-14,0,1,0,13.65
M0038814,C037293,SMS,2025-12-08,0,0,0,20.39
M0038815,C032410,SMS,2024-10-27,1,0,0,18.41
M0038816,C018823,SMS,2024-12-17,0,0,0,21.43
M0038817,C006834,Push Notification,2023-02-23,0,0,0,11.42
M0038818,C015962,Push Notification,2023-09-09,0,0,0,16.21
M0038819,C047587,SMS,2024-11-27,0,0,0,2.6
M0038820,C049781,Push Notification,2025-04-17,0,1,0,10.11
M0038821,C028773,Push Notification,2023-03-21,1,0,0,10.01
M0038822,C015962,Push Notification,2023-03-21,0,0,0,8.22
M0038823,C027181,Email,2025-12-31,0,0,0,14.28
M0038824,C045096,SMS,2025-08-30,1,0,0,1.79
M0038825,C032757,SMS,2024-09-13,1,0,0,5.67
M0038826,C011358,SMS,2025-06-19,0,0,0,19.33
M0038827,C008018,SMS,2025-08-27,0,0,0,6.99
M0038828,C020900,Push Notification,2024-12-30,0,0,0,6.36
M0038829,C038594,Email,2024-09-13,0,0,0,10.62
M0038830,C001652,SMS,2024-06-25,0,0,0,21.19
M0038831,C046358,SMS,2025-02-02,0,0,0,19.66
M0038832,C011629,Push Notification,2024-02-23,0,0,0,12.1
M0038833,C013230,Social Media,2023-11-10,0,0,0,8.35
M0038834,C008617,Email,2025-06-08,0,0,0,20.64
M0038835,C015360,Push Notification,2024-01-04,0,0,0,6.72
M0038836,C030376,Email,2023-05-16,0,0,0,4.23
M0038837,C032782,SMS,2023-02-19,0,0,0,5.4
M0038838,C007256,SMS,2025-04-12,0,0,0,16.02
M0038839,C041835,Push Notification,2023-07-17,0,1,0,4.1
M0038840,C030917,Social Media,2025-08-02,0,0,0,6.55
M0038841,C004402,Email,2023-01-18,0,0,0,17.8
M0038842,C029890,SMS,2024-04-10,0,1,0,17.23
M0038843,C016605,Social Media,2023-12-28,0,0,1,5.48
M0038844,C025441,Social Media,2025-02-27,0,1,0,15.86
M0038845,C008562,Email,2025-10-12,0,0,0,17.66
M0038846,C020767,Email,2024-06-21,0,0,0,16.29
M0038847,C019084,Email,2025-10-20,0,1,0,10.64
M0038848,C008339,Push Notification,2025-02-08,1,0,0,4.35
M0038849,C004328,Push Notification,2023-10-01,0,0,0,19.15
M0038850,C013542,Email,2023-10-05,0,1,1,2.88
M0038851,C045688,Email,2024-12-31,0,1,0,15.83
M0038852,C000752,SMS,2024-05-24,0,0,0,4.69
M0038853,C001431,Social Media,2023-05-17,0,1,0,11.08
M0038854,C016588,Push Notification,2025-06-16,0,0,0,4.97
M0038855,C015746,SMS,2024-03-26,0,0,0,8.71
M0038856,C003541,Social Media,2023-12-14,0,1,0,8.67
M0038857,C049046,Email,2024-11-19,1,0,0,7.0
M0038858,C037713,Email,2025-03-25,0,1,0,20.97
M0038859,C008109,Push Notification,2024-12-19,1,0,0,4.65
M0038860,C030495,Push Notification,2024-10-03,0,1,0,8.08
M0038861,C010682,Email,2025-12-04,0,0,0,4.3
M0038862,C006488,Push Notification,2023-02-09,1,1,0,20.41
M0038863,C049030,Email,2024-05-19,0,0,0,18.71
M0038864,C014446,Email,2023-03-08,0,0,0,20.37
M0038865,C026817,Email,2025-03-03,0,0,0,2.07
M0038866,C015352,SMS,2023-06-01,0,0,0,0.95
M0038867,C010845,Push Notification,2025-06-21,1,1,0,4.12
M0038868,C035115,Push Notification,2024-05-12,1,0,0,11.08
M0038869,C007959,Email,2023-09-23,1,0,0,19.48
M0038870,C038211,Social Media,2025-02-26,1,0,0,14.99
M0038871,C041460,Push Notification,2024-03-20,0,0,0,4.53
M0038872,C040612,Email,2023-11-16,0,0,0,21.21
M0038873,C014800,Social Media,2023-05-29,0,0,0,15.31
M0038874,C021888,Push Notification,2023-07-01,0,0,0,11.45
M0038875,C035876,Email,2023-01-23,1,0,0,11.08
M0038876,C007704,Social Media,2025-07-05,1,1,0,19.02
M0038877,C000010,Email,2025-01-19,1,0,0,20.09
M0038878,C025135,Email,2024-05-28,1,1,1,21.69
M0038879,C045216,SMS,2024-12-05,0,0,0,2.64
M0038880,C049322,SMS,2024-03-24,0,0,0,19.76
M0038881,C041549,SMS,2023-08-06,0,0,0,17.34
M0038882,C049995,Push Notification,2025-11-06,0,0,0,20.05
M0038883,C049862,Social Media,2025-09-14,1,0,0,2.59
M0038884,C023426,Email,2023-07-17,0,0,1,6.89
M0038885,C010486,SMS,2024-04-22,0,0,0,1.4
M0038886,C001479,Push Notification,2023-10-03,0,0,0,8.33
M0038887,C040559,Email,2024-09-27,1,0,1,13.59
M0038888,C027106,Push Notification,2025-06-23,0,1,0,21.35
M0038889,C029052,Email,2024-01-14,0,0,0,18.76
M0038890,C045834,Email,2024-05-04,0,0,0,2.88
M0038891,C014858,Email,2025-11-19,0,0,0,8.75
M0038892,C008494,Push Notification,2025-05-24,0,0,0,12.82
M0038893,C034878,SMS,2024-09-19,0,0,0,12.42
M0038894,C015843,Email,2025-07-21,0,0,0,3.61
M0038895,C017846,Email,2024-10-22,0,0,1,1.82
M0038896,C021530,SMS,2025-06-20,0,0,0,17.27
M0038897,C026557,Email,2025-03-17,1,1,0,12.2
M0038898,C010087,Email,2024-03-05,1,0,0,8.52
M0038899,C038529,Push Notification,2025-10-07,1,0,0,15.13
M0038900,C025547,Push Notification,2023-04-24,0,1,0,3.69
M0038901,C044194,Push Notification,2024-02-25,1,1,0,8.51
M0038902,C003347,Social Media,2025-02-04,0,0,0,4.11
M0038903,C013538,Social Media,2025-11-03,1,0,0,12.94
M0038904,C011616,Push Notification,2025-11-19,0,0,0,6.59
M0038905,C040293,Email,2025-09-20,0,0,1,21.08
M0038906,C045340,SMS,2025-10-16,0,0,0,12.52
M0038907,C002465,Email,2025-12-18,0,1,1,9.81
M0038908,C010600,Social Media,2024-02-19,0,0,1,20.58
M0038909,C043694,SMS,2025-04-15,0,0,0,17.98
M0038910,C033194,SMS,2025-10-28,0,0,0,9.82
M0038911,C023889,Social Media,2024-06-01,1,0,0,15.29
M0038912,C029227,Push Notification,2023-01-24,0,0,0,9.26
M0038913,C026960,Email,2024-04-12,0,0,1,19.01
M0038914,C000338,Email,2025-04-09,1,0,0,2.11
M0038915,C046524,Email,2024-12-22,0,0,0,15.06
M0038916,C020926,Push Notification,2024-03-26,0,0,0,19.71
M0038917,C034491,Social Media,2024-03-07,0,0,0,19.61
M0038918,C027920,Email,2025-04-03,0,1,0,11.79
M0038919,C049389,Email,2024-01-12,0,0,0,14.34
M0038920,C013880,Push Notification,2025-12-21,0,0,0,10.96
M0038921,C044790,Push Notification,2025-02-16,1,1,1,0.83
M0038922,C007608,SMS,2025-07-26,0,0,0,8.8
M0038923,C017367,Push Notification,2023-12-07,1,1,0,11.77
M0038924,C041061,Push Notification,2024-09-11,0,0,1,19.26
M0038925,C014140,Email,2024-10-07,0,0,0,15.45
M0038926,C031581,SMS,2023-09-19,0,0,0,6.94
M0038927,C026306,Email,2024-02-16,0,0,0,3.53
M0038928,C016366,Email,2025-09-14,0,1,0,18.59
M0038929,C020293,Social Media,2023-12-15,1,0,0,5.02
M0038930,C048173,Email,2023-02-19,0,0,0,6.63
M0038931,C009720,Email,2023-02-13,0,0,0,13.97
M0038932,C030644,Email,2025-09-23,0,0,0,5.88
M0038933,C024368,Push Notification,2024-02-10,0,1,0,11.86
M0038934,C020324,Push Notification,2025-09-02,0,0,0,4.03
M0038935,C026981,Email,2025-12-24,0,0,0,5.01
M0038936,C021024,SMS,2025-09-27,1,0,1,21.05
M0038937,C042095,Social Media,2024-06-21,0,0,0,18.19
M0038938,C034940,Push Notification,2025-05-05,0,0,0,8.86
M0038939,C020384,SMS,2025-05-11,0,0,0,21.41
M0038940,C042409,Email,2023-08-04,1,0,1,17.69
M0038941,C034275,Push Notification,2025-08-27,0,0,0,18.18
M0038942,C011435,Email,2023-02-26,1,0,0,17.27
M0038943,C026477,SMS,2024-12-28,0,0,0,4.55
M0038944,C047998,SMS,2024-07-07,0,0,0,6.02
M0038945,C000940,Email,2025-06-18,0,0,0,9.0
M0038946,C000886,Email,2025-11-17,0,0,0,21.75
M0038947,C044176,Push Notification,2024-02-06,0,0,0,13.61
M0038948,C036632,Social Media,2023-03-11,0,0,0,1.95
M0038949,C010746,Email,2024-12-29,1,1,1,1.03
M0038950,C005890,Email,2024-05-11,0,0,1,16.5
M0038951,C039973,Push Notification,2023-07-11,0,1,0,13.06
M0038952,C041581,Email,2025-10-14,0,0,0,11.46
M0038953,C042651,Push Notification,2023-01-26,1,0,0,20.0
M0038954,C035874,Push Notification,2023-07-13,1,0,0,15.34
M0038955,C003815,SMS,2025-11-04,0,0,0,9.36
M0038956,C019005,Social Media,2025-05-21,0,0,0,8.25
M0038957,C007432,SMS,2025-04-23,0,0,0,5.01
M0038958,C025350,SMS,2024-04-09,0,1,0,19.95
M0038959,C046427,Push Notification,2023-06-11,1,0,0,16.48
M0038960,C015053,Email,2023-08-08,1,0,0,11.07
M0038961,C040039,Social Media,2025-03-22,0,1,0,18.24
M0038962,C042293,Social Media,2025-08-24,0,0,0,8.34
M0038963,C048348,Push Notification,2024-06-09,0,0,0,10.17
M0038964,C016861,SMS,2024-06-28,0,0,0,20.63
M0038965,C006329,Push Notification,2024-02-07,0,0,0,9.16
M0038966,C039155,Push Notification,2023-02-02,0,1,0,6.58
M0038967,C015907,Email,2025-07-18,0,0,0,9.73
M0038968,C039003,Push Notification,2024-12-20,0,0,0,6.51
M0038969,C015650,Email,2023-05-12,0,0,0,21.14
M0038970,C004230,Social Media,2025-06-05,0,0,0,3.88
M0038971,C026303,SMS,2025-10-17,0,1,1,9.27
M0038972,C013568,Email,2025-04-07,0,0,0,7.16
M0038973,C030871,Social Media,2025-01-25,1,0,0,4.14
M0038974,C021787,Push Notification,2025-01-28,0,0,0,15.24
M0038975,C020979,SMS,2024-04-24,0,0,0,5.27
M0038976,C003993,Push Notification,2023-05-05,1,0,0,15.09
M0038977,C045841,SMS,2023-03-29,0,0,0,6.14
M0038978,C037798,SMS,2023-10-29,0,1,0,14.79
M0038979,C025173,SMS,2025-07-05,0,0,0,20.53
M0038980,C026441,Email,2024-04-16,0,0,0,12.12
M0038981,C029820,Push Notification,2024-10-17,0,0,0,16.91
M0038982,C027416,Email,2023-07-22,0,1,0,11.34
M0038983,C045731,Email,2024-02-09,0,0,0,14.75
M0038984,C022931,SMS,2024-11-23,0,0,0,16.8
M0038985,C026194,Social Media,2023-03-20,0,0,0,3.62
M0038986,C033058,SMS,2023-02-01,0,0,0,8.14
M0038987,C045902,Email,2025-05-03,1,0,0,1.13
M0038988,C041982,Push Notification,2025-09-12,0,1,0,20.43
M0038989,C025957,Email,2024-03-09,0,0,0,12.71
M0038990,C020357,Push Notification,2023-07-20,0,0,0,4.6
M0038991,C012079,Push Notification,2024-04-07,1,1,0,14.56
M0038992,C041531,SMS,2025-02-15,0,0,0,2.99
M0038993,C024034,Push Notification,2025-03-02,0,0,0,6.36
M0038994,C022502,Push Notification,2025-08-27,0,0,0,10.97
M0038995,C049456,Push Notification,2025-12-11,0,0,0,19.38
M0038996,C009220,Email,2023-02-17,0,0,0,15.63
M0038997,C025841,SMS,2025-04-02,1,0,0,3.53
M0038998,C020715,SMS,2024-01-04,0,0,0,8.84
M0038999,C029694,SMS,2024-09-13,0,0,0,12.29
M0039000,C002474,Social Media,2025-10-21,1,0,0,20.81
M0039001,C018739,SMS,2023-01-09,0,0,0,5.71
M0039002,C020283,Email,2025-08-14,0,0,0,17.35
M0039003,C040620,SMS,2024-04-03,0,0,0,12.98
M0039004,C013599,Push Notification,2025-04-01,0,0,0,3.01
M0039005,C012027,Social Media,2023-12-07,0,0,0,4.86
M0039006,C017153,Email,2024-02-16,0,0,0,2.09
M0039007,C026124,Email,2023-12-15,1,0,0,18.46
M0039008,C025693,Email,2023-05-21,0,0,0,10.88
M0039009,C012254,Email,2023-12-25,0,0,0,14.8
M0039010,C026979,Email,2024-04-17,0,0,0,21.45
M0039011,C009367,SMS,2023-09-30,0,1,0,1.9
M0039012,C021447,Email,2023-05-04,0,0,0,17.63
M0039013,C022440,Push Notification,2023-10-12,1,1,0,20.01
M0039014,C024935,Email,2023-02-22,0,0,0,4.08
M0039015,C002511,Social Media,2025-04-18,0,0,0,2.61
M0039016,C022602,SMS,2024-09-04,0,0,0,13.69
M0039017,C027261,Social Media,2023-10-13,0,0,0,13.86
M0039018,C015063,Social Media,2025-08-04,0,0,0,1.81
M0039019,C019074,Push Notification,2025-10-17,0,0,0,5.58
M0039020,C045131,Push Notification,2024-04-24,1,0,0,18.61
M0039021,C036046,Email,2023-07-04,0,0,0,5.55
M0039022,C041495,Push Notification,2023-04-16,0,0,0,7.26
M0039023,C036278,Push Notification,2023-05-27,0,0,0,18.52
M0039024,C042487,Push Notification,2023-05-04,1,0,0,8.02
M0039025,C019781,SMS,2025-01-20,0,0,0,7.31
M0039026,C031595,Email,2023-04-12,0,0,0,1.48
M0039027,C046746,Push Notification,2025-04-02,0,0,0,9.15
M0039028,C004470,Push Notification,2024-09-25,0,1,0,11.47
M0039029,C041593,Email,2024-12-13,1,0,0,11.7
M0039030,C047268,SMS,2023-05-30,0,0,1,17.2
M0039031,C011266,Social Media,2024-02-11,1,0,0,19.75
M0039032,C018895,Push Notification,2023-01-23,0,0,0,10.13
M0039033,C033592,Email,2023-02-05,0,0,0,20.84
M0039034,C023964,Email,2025-04-15,1,0,0,19.67
M0039035,C011228,Push Notification,2023-12-10,1,1,0,13.28
M0039036,C004652,SMS,2025-03-11,1,1,0,8.97
M0039037,C030583,SMS,2024-06-19,0,0,0,10.94
M0039038,C039446,SMS,2023-03-02,0,0,0,5.78
M0039039,C020772,Push Notification,2025-03-01,0,0,0,16.17
M0039040,C025926,Email,2024-10-02,0,0,0,19.41
M0039041,C024842,Push Notification,2024-04-13,0,0,0,12.04
M0039042,C028418,Email,2024-10-18,0,1,0,6.69
M0039043,C035587,SMS,2025-11-22,0,0,0,5.55
M0039044,C031122,Social Media,2024-01-26,0,0,0,21.08
M0039045,C018464,Social Media,2023-06-27,0,0,0,16.37
M0039046,C015357,Push Notification,2025-03-28,0,0,0,13.98
M0039047,C045212,SMS,2025-03-23,0,0,0,8.22
M0039048,C015041,Push Notification,2025-07-08,0,0,0,13.23
M0039049,C010583,Email,2025-10-09,0,0,0,10.26
M0039050,C030657,Email,2024-04-23,0,0,0,0.83
M0039051,C000329,SMS,2024-06-26,1,0,1,13.35
M0039052,C003377,Push Notification,2023-12-18,0,0,0,15.57
M0039053,C033469,Email,2025-04-23,0,0,0,9.44
M0039054,C017010,SMS,2025-08-31,1,1,0,5.19
M0039055,C013959,Push Notification,2023-01-19,1,0,0,7.78
M0039056,C015432,Email,2024-07-30,0,0,0,1.21
M0039057,C031921,SMS,2024-11-30,0,0,0,0.82
M0039058,C030051,Social Media,2025-06-09,1,0,0,12.89
M0039059,C042502,Email,2025-12-19,0,0,0,15.13
M0039060,C004407,Email,2025-04-17,0,0,0,15.15
M0039061,C007048,Push Notification,2023-01-23,0,1,0,9.81
M0039062,C025373,Email,2025-01-20,1,0,0,4.47
M0039063,C037185,Push Notification,2023-08-28,1,0,0,11.11
M0039064,C040568,Push Notification,2025-01-06,0,0,0,18.58
M0039065,C028150,Push Notification,2024-03-11,0,0,0,20.96
M0039066,C025808,Social Media,2025-06-14,0,0,0,7.22
M0039067,C032005,SMS,2025-12-27,0,0,1,10.16
M0039068,C021638,SMS,2024-02-26,0,0,0,20.66
M0039069,C014942,Email,2025-03-08,1,0,0,21.33
M0039070,C007124,Push Notification,2025-02-24,0,0,0,16.39
M0039071,C018035,SMS,2025-04-16,1,1,0,13.48
M0039072,C046170,SMS,2023-05-16,0,0,0,7.28
M0039073,C046988,Social Media,2023-05-12,0,0,0,10.87
M0039074,C031861,SMS,2024-07-18,0,0,1,6.86
M0039075,C023432,Email,2023-02-03,1,0,0,18.56
M0039076,C023569,SMS,2023-04-21,0,0,0,8.14
M0039077,C040023,Push Notification,2024-03-20,0,0,0,21.44
M0039078,C049784,Push Notification,2025-05-02,0,0,1,11.84
M0039079,C032138,Email,2025-05-26,1,0,0,10.89
M0039080,C006140,Push Notification,2025-06-07,0,0,0,11.8
M0039081,C016665,SMS,2025-06-26,1,1,0,13.83
M0039082,C028993,Email,2023-05-05,0,0,0,15.22
M0039083,C044259,Push Notification,2025-08-13,0,0,0,7.36
M0039084,C049367,Push Notification,2025-11-26,0,0,0,17.85
M0039085,C009312,Social Media,2025-06-11,1,0,0,14.6
M0039086,C047266,SMS,2024-05-25,0,0,0,13.76
M0039087,C043867,Push Notification,2023-05-22,0,0,0,18.36
M0039088,C042137,Email,2024-03-03,0,0,0,16.16
M0039089,C011053,Email,2023-11-07,0,0,0,21.09
M0039090,C011058,Email,2025-05-29,0,0,0,13.66
M0039091,C011021,Email,2024-08-26,0,0,0,21.52
M0039092,C006640,Push Notification,2023-11-30,1,0,0,16.89
M0039093,C011569,Push Notification,2024-06-18,0,0,0,15.64
M0039094,C009649,SMS,2025-10-15,0,0,0,20.38
M0039095,C033128,Email,2023-09-07,1,1,0,13.06
M0039096,C028771,SMS,2024-10-14,0,1,0,2.93
M0039097,C008182,SMS,2024-04-29,0,0,1,11.77
M0039098,C038507,Push Notification,2025-12-24,0,0,0,16.87
M0039099,C033501,Email,2025-11-29,0,0,0,21.37
M0039100,C013142,Email,2023-04-09,0,0,0,13.65
M0039101,C035029,Email,2024-06-20,0,0,0,18.8
M0039102,C048949,SMS,2023-02-22,1,0,0,14.87
M0039103,C039606,SMS,2023-09-09,1,0,0,16.05
M0039104,C031666,Social Media,2024-04-24,0,0,0,18.2
M0039105,C031707,SMS,2025-07-06,1,0,0,15.28
M0039106,C009824,Push Notification,2024-06-01,1,0,0,11.51
M0039107,C006113,Email,2025-06-02,0,0,0,16.9
M0039108,C047938,Push Notification,2025-07-17,0,0,0,20.51
M0039109,C033528,Email,2024-04-06,0,0,0,17.88
M0039110,C039519,Social Media,2024-12-27,0,0,0,8.64
M0039111,C016682,Email,2025-09-02,0,0,0,10.32
M0039112,C040098,Email,2023-11-18,0,0,0,7.59
M0039113,C020198,Push Notification,2024-08-27,1,1,0,20.87
M0039114,C007254,Social Media,2024-09-15,1,0,0,16.94
M0039115,C026020,Push Notification,2023-10-13,0,0,0,19.77
M0039116,C017615,Email,2023-06-09,0,0,0,3.26
M0039117,C037813,SMS,2024-12-25,0,0,0,7.96
M0039118,C015007,Email,2025-02-08,1,0,0,15.32
M0039119,C030298,Email,2024-08-18,1,0,0,16.03
M0039120,C023062,Push Notification,2023-03-23,0,0,0,7.02
M0039121,C027192,Email,2023-04-18,0,0,0,16.36
M0039122,C039147,Social Media,2023-01-17,0,0,0,8.68
M0039123,C029955,Push Notification,2025-12-15,0,0,0,21.85
M0039124,C008923,SMS,2024-11-14,1,0,0,2.78
M0039125,C011225,SMS,2023-08-03,0,0,0,17.98
M0039126,C018551,Social Media,2023-09-14,0,0,0,19.0
M0039127,C017298,Email,2025-08-27,1,0,0,19.51
M0039128,C005726,Email,2025-01-18,0,0,0,20.47
M0039129,C036133,Push Notification,2024-10-28,0,0,0,2.45
M0039130,C018970,Email,2025-11-24,0,0,0,4.18
M0039131,C030740,Email,2025-12-20,0,0,0,18.22
M0039132,C024328,Push Notification,2024-11-15,1,0,1,9.88
M0039133,C036431,SMS,2023-09-24,0,0,0,10.16
M0039134,C035444,Email,2024-06-21,0,0,0,8.5
M0039135,C011592,Social Media,2024-11-15,0,0,0,5.19
M0039136,C049267,Push Notification,2024-05-27,1,0,0,18.99
M0039137,C018040,Email,2025-08-09,0,0,0,3.32
M0039138,C023136,Email,2023-08-09,1,0,0,2.25
M0039139,C049292,SMS,2024-08-18,0,0,0,5.9
M0039140,C038130,Email,2023-11-03,0,1,0,4.62
M0039141,C000013,Email,2023-03-21,0,0,0,20.14
M0039142,C020140,SMS,2024-07-30,0,1,0,5.99
M0039143,C022140,Push Notification,2025-05-01,0,0,0,15.24
M0039144,C035906,Social Media,2024-04-05,0,0,0,13.14
M0039145,C001232,SMS,2024-01-10,1,1,0,11.16
M0039146,C035607,SMS,2023-08-18,0,0,0,17.62
M0039147,C014068,Push Notification,2025-02-13,0,0,0,1.23
M0039148,C033528,SMS,2023-04-23,0,0,0,10.43
M0039149,C049706,Email,2024-10-06,0,0,0,16.55
M0039150,C017220,SMS,2025-07-18,0,0,0,8.47
M0039151,C035231,Email,2024-08-05,0,0,0,17.72
M0039152,C023653,SMS,2024-09-24,0,0,0,6.03
M0039153,C032099,Push Notification,2025-08-18,0,0,0,4.62
M0039154,C017114,Push Notification,2023-09-07,0,0,0,11.54
M0039155,C046358,Email,2025-01-12,0,0,0,6.62
M0039156,C039540,SMS,2023-09-25,0,0,0,10.92
M0039157,C019902,SMS,2024-10-10,0,0,0,20.87
M0039158,C033843,Push Notification,2024-02-06,0,1,0,11.28
M0039159,C030047,Email,2023-09-01,1,0,0,13.23
M0039160,C027455,Email,2023-11-13,0,0,0,18.47
M0039161,C038699,Email,2023-09-24,1,1,1,20.23
M0039162,C034970,SMS,2025-09-08,0,0,0,6.98
M0039163,C030325,Push Notification,2025-06-23,0,0,0,15.89
M0039164,C000816,Push Notification,2024-04-12,0,0,0,4.88
M0039165,C026426,Email,2024-05-23,0,0,0,8.51
M0039166,C039033,Social Media,2025-10-06,0,0,0,12.07
M0039167,C001752,Email,2025-02-16,1,0,0,17.77
M0039168,C040350,Social Media,2024-07-19,0,0,0,9.73
M0039169,C043819,Push Notification,2024-04-09,1,0,0,21.22
M0039170,C034298,Email,2023-12-05,0,0,0,17.18
M0039171,C003612,SMS,2025-11-23,0,0,0,12.55
M0039172,C022530,Push Notification,2023-04-23,0,0,0,3.64
M0039173,C029284,SMS,2025-07-05,0,0,0,19.93
M0039174,C047670,Push Notification,2024-03-03,1,0,0,2.79
M0039175,C010881,Email,2025-05-01,0,0,0,2.79
M0039176,C026021,Push Notification,2023-10-24,0,0,0,14.19
M0039177,C019735,Push Notification,2024-08-01,0,0,0,14.63
M0039178,C034499,SMS,2023-07-31,0,0,0,12.02
M0039179,C043402,Push Notification,2023-04-26,0,0,0,11.58
M0039180,C043431,SMS,2025-01-04,1,0,0,14.58
M0039181,C002213,SMS,2025-03-12,0,0,1,8.77
M0039182,C043930,Email,2023-12-10,0,0,0,4.41
M0039183,C002318,Push Notification,2023-05-10,0,0,0,14.31
M0039184,C043609,Push Notification,2025-01-28,1,0,0,1.66
M0039185,C018688,Email,2024-03-05,0,0,0,17.97
M0039186,C022299,SMS,2024-03-05,1,0,0,21.94
M0039187,C035863,Social Media,2023-02-12,0,0,0,9.23
M0039188,C038672,Email,2024-08-19,0,0,0,7.78
M0039189,C025345,SMS,2023-01-22,0,0,1,18.77
M0039190,C040401,SMS,2025-05-22,0,0,0,5.76
M0039191,C043118,Push Notification,2023-03-14,0,0,0,8.87
M0039192,C015960,SMS,2023-10-06,0,1,0,17.04
M0039193,C044372,SMS,2024-10-27,0,0,0,15.83
M0039194,C016780,Push Notification,2024-04-07,0,0,0,20.51
M0039195,C014308,Push Notification,2025-07-11,0,0,0,17.42
M0039196,C006341,SMS,2024-08-19,0,0,1,15.27
M0039197,C009613,Push Notification,2025-05-05,0,0,0,4.17
M0039198,C001173,Email,2025-08-26,0,0,0,8.99
M0039199,C043067,Push Notification,2025-09-01,1,0,0,9.59
M0039200,C004673,Push Notification,2023-04-23,0,0,0,6.43
M0039201,C025020,Push Notification,2024-09-09,0,0,0,17.35
M0039202,C007225,Push Notification,2025-07-27,0,0,0,1.2
M0039203,C035813,Push Notification,2025-08-16,0,0,0,1.03
M0039204,C002752,Push Notification,2023-12-17,0,1,0,18.27
M0039205,C048152,Push Notification,2023-03-15,0,0,0,9.76
M0039206,C007515,SMS,2024-06-30,1,1,0,11.9
M0039207,C014546,Email,2024-12-11,0,1,0,11.59
M0039208,C020579,Email,2023-09-19,0,0,1,20.69
M0039209,C019241,Email,2025-06-10,1,0,0,18.61
M0039210,C041974,Push Notification,2023-05-20,0,0,0,6.98
M0039211,C010099,Push Notification,2023-01-03,1,0,0,17.2
M0039212,C012359,Email,2024-10-27,0,0,0,8.94
M0039213,C012756,Push Notification,2023-04-07,0,0,0,6.07
