Customer_ID,Gender,Age,Marital_Status,City,State,Income_Bracket,Annual_Income,Occupation,Customer_Segment,Signup_Date,Loyalty_Tier,Preferred_Channel,App_User_Flag,Credit_Score,Household_Size,Tenure_Months,Last_Login_Days_Ago
C030461,Male,34,Married,Delhi City 2,Delhi,High,1600054.0,Student,Value Seeker,2018-11-02,Gold,Website,1,794,4,62,84
C030462,Male,28,Married,Kerala City 2,Kerala,Low,284765.0,Salaried,Regular,2022-10-06,Silver,Website,1,776,2,28,0
C030463,Male,43,Divorced,Karnataka City 2,Karnataka,Very High,3377610.0,Self Employed,Value Seeker,2025-05-17,Silver,Mobile App,0,746,1,85,10
C030464,Male,18,Married,West Bengal City 3,West Bengal,High,2183647.0,Salaried,Regular,2023-07-31,Gold,Website,1,696,3,50,111
C030465,Male,34,Married,Tamil Nadu City 1,Tamil Nadu,Medium,1108346.0,Self Employed,Value Seeker,2016-10-20,Bronze,Mobile App,0,698,2,97,31
C030466,Male,54,Single,Kerala City 3,Kerala,Low,441554.0,Salaried,Premium,2024-05-29,Bronze,Physical Store,1,653,4,18,59
C030467,Male,37,Married,Tamil Nadu City 1,Tamil Nadu,Low,423427.0,Salaried,Deal Hunter,2016-03-14,Silver,Physical Store,0,725,4,74,16
C030468,Female,38,Married,Maharashtra City 2,Maharashtra,High,1888187.0,Salaried,Regular,2023-04-07,Bronze,Physical Store,1,744,1,90,60
C030469,Female,47,Single,Maharashtra City 2,Maharashtra,Medium,1001909.0,Self Employed,Regular,2019-12-10,Silver,Mobile App,0,635,3,50,115
C030470,Male,47,Married,West Bengal City 3,West Bengal,Medium,1090994.0,Homemaker,Deal Hunter,2017-10-09,Bronze,Physical Store,1,791,5,99,36
C030471,Female,51,Married,Uttar Pradesh City 3,Uttar Pradesh,,1007919.0,Salaried,Regular,2016-05-19,Bronze,Website,0,727,3,74,79
C030472,Male,43,Married,Telangana City 1,Telangana,,700274.0,Salaried,Value Seeker,2022-11-09,Silver,Website,1,573,6,88,0
C030473,Female,52,Single,Gujarat City 3,Gujarat,Low,472522.0,Salaried,Regular,2024-06-17,Bronze,Website,0,629,4,54,49
C030474,Male,18,Married,Karnataka City 1,Karnataka,Medium,1205366.0,Salaried,Value Seeker,2024-06-24,Bronze,Physical Store,0,648,3,52,95
C030475,Male,42,Married,Telangana City 3,Telangana,Medium,650687.0,Salaried,Regular,2022-06-14,Bronze,Website,1,774,3,120,21
C030476,Male,49,Married,Gujarat City 1,Gujarat,High,1823134.0,,Value Seeker,2024-05-28,Gold,Website,1,678,3,57,30
C030477,Male,31,Married,Kerala City 1,Kerala,Low,500135.0,Salaried,Value Seeker,2016-03-20,Silver,Mobile App,0,672,5,103,31
C030478,Female,56,Married,Tamil Nadu City 1,Tamil Nadu,Medium,1085926.0,Homemaker,Regular,2020-09-04,Bronze,Mobile App,0,694,2,73,53
C030479,Male,31,Married,Rajasthan City 1,Rajasthan,Low,423036.0,Salaried,Regular,2022-10-12,Gold,Mobile App,0,638,4,94,87
C030480,Male,33,Married,Telangana City 2,Telangana,Low,368687.0,Homemaker,Deal Hunter,2022-07-05,Bronze,Mobile App,0,741,3,92,50
C030481,Female,48,Single,Karnataka City 3,Karnataka,Medium,879180.0,Student,Regular,2021-02-11,Bronze,Website,0,569,5,87,86
C030482,Male,33,Single,Maharashtra City 1,Maharashtra,Medium,1164652.0,Salaried,Deal Hunter,2017-11-11,Bronze,Mobile App,1,765,4,44,29
C030483,Male,47,Married,Maharashtra City 3,Maharashtra,Medium,597276.0,Homemaker,Value Seeker,2024-02-05,Silver,Mobile App,1,681,3,96,79
C030484,Male,44,Married,West Bengal City 3,West Bengal,Medium,862756.0,Homemaker,Value Seeker,2016-10-27,Gold,Mobile App,1,758,4,87,22
C030485,Male,35,Single,Tamil Nadu City 1,Tamil Nadu,Low,187508.0,Salaried,Value Seeker,2017-08-03,Bronze,Website,0,697,5,14,32
C030486,Male,29,Married,Kerala City 2,Kerala,,1908734.0,,Premium,2016-01-09,Silver,Website,0,769,3,104,55
C030487,Male,28,Married,Gujarat City 2,Gujarat,,880251.0,,Regular,2021-11-11,Silver,Website,1,703,1,1,0
C030488,Female,43,Married,Maharashtra City 2,Maharashtra,Medium,1122184.0,Homemaker,Value Seeker,2021-02-18,Silver,Website,1,720,2,100,0
C030489,Male,39,Single,Gujarat City 2,Gujarat,Low,263611.0,Student,Value Seeker,2020-09-28,Platinum,Website,1,700,3,51,83
C030490,Male,39,Married,Karnataka City 3,Karnataka,Medium,798384.0,Student,Value Seeker,2025-08-29,Silver,Website,0,701,3,99,8
C030491,Male,33,Single,Delhi City 3,Delhi,Low,495018.0,Student,Regular,2022-09-13,Bronze,Website,0,563,3,97,39
C030492,Male,18,Married,Gujarat City 3,Gujarat,Medium,1008296.0,Self Employed,Regular,2022-09-10,Silver,Mobile App,1,494,3,100,67
C030493,Female,63,Married,Telangana City 1,Telangana,Medium,970319.0,Student,Regular,2021-02-28,Bronze,Mobile App,1,543,1,21,21
C030494,Male,47,Married,Maharashtra City 3,Maharashtra,High,1630189.0,Salaried,Value Seeker,2023-07-31,Bronze,Mobile App,1,641,4,4,115
C030495,Female,18,Married,Uttar Pradesh City 1,Uttar Pradesh,Medium,546046.0,Salaried,Premium,2020-07-03,Bronze,Website,0,663,4,34,82
C030496,Male,47,Married,Uttar Pradesh City 1,Uttar Pradesh,High,,Homemaker,Regular,2019-12-28,Bronze,Mobile App,0,696,3,58,42
C030497,Female,49,Married,Maharashtra City 2,Maharashtra,Low,352501.0,Salaried,Value Seeker,2023-12-09,Silver,Mobile App,0,717,2,69,52
C030498,Male,49,Married,Karnataka City 1,Karnataka,Low,352235.0,Salaried,Regular,2024-09-04,Bronze,Physical Store,1,737,1,77,126
C030499,Female,33,Married,Maharashtra City 3,Maharashtra,Medium,977128.0,Salaried,Regular,2024-04-14,Bronze,Physical Store,1,725,6,82,19
C030500,Female,41,Married,Rajasthan City 2,Rajasthan,High,1550872.0,Self Employed,Value Seeker,2022-01-07,Bronze,Website,0,666,3,44,90
C030501,Female,41,Single,Delhi City 3,Delhi,Medium,600865.0,Self Employed,Regular,2016-07-25,Silver,Mobile App,0,664,1,65,48
C030502,Male,45,Married,Karnataka City 2,Karnataka,High,1939672.0,Student,Value Seeker,2022-10-23,Platinum,Physical Store,1,833,1,83,0
C030503,Male,64,Married,Tamil Nadu City 3,Tamil Nadu,,908474.0,Salaried,Premium,2022-03-04,Bronze,Website,0,730,4,119,50
C030504,Male,31,Married,Telangana City 3,Telangana,High,1894036.0,Salaried,Regular,2021-05-10,Platinum,Mobile App,1,710,5,16,3
C030505,Other,46,Married,Karnataka City 1,Karnataka,Low,250977.0,Self Employed,Value Seeker,2025-07-23,Bronze,Website,1,648,4,45,92
C030506,Male,42,Single,Delhi City 3,Delhi,Low,382947.0,Self Employed,Premium,2023-01-26,Bronze,Website,1,672,2,21,54
C030507,Female,35,Single,Gujarat City 2,Gujarat,Medium,867893.0,Retired,Premium,2021-04-15,Bronze,Physical Store,0,601,3,104,112
C030508,Female,31,Married,Maharashtra City 2,Maharashtra,Low,222106.0,Salaried,Regular,2018-06-29,Bronze,Mobile App,1,692,4,22,97
C030509,Female,26,Married,Kerala City 1,Kerala,,770854.0,Salaried,Regular,2024-02-19,Silver,Mobile App,1,738,4,120,6
C030510,Male,36,Married,Maharashtra City 3,Maharashtra,Low,,,Value Seeker,2016-09-13,Gold,Website,0,850,3,83,21
C030511,Female,37,Single,Tamil Nadu City 2,Tamil Nadu,Low,343277.0,Homemaker,Regular,2017-10-28,Bronze,Website,1,655,4,120,70
C030512,Female,30,Single,Telangana City 2,Telangana,Low,337675.0,Self Employed,Value Seeker,2025-03-20,Bronze,Website,0,748,2,63,93
C030513,Female,62,Married,Gujarat City 1,Gujarat,Medium,743657.0,Retired,Regular,2020-11-18,Silver,Website,1,758,3,68,0
C030514,Other,21,Single,Gujarat City 1,Gujarat,Medium,943723.0,Salaried,Deal Hunter,2022-10-22,Silver,Website,1,602,3,54,19
C030515,Male,18,Married,Karnataka City 1,Karnataka,Medium,878301.0,Salaried,Deal Hunter,2019-10-23,Silver,Website,0,678,2,84,135
C030516,Male,34,Single,Gujarat City 1,Gujarat,Medium,945956.0,Salaried,Premium,2022-10-16,Bronze,Mobile App,0,588,1,106,57
C030517,Female,41,Married,Delhi City 1,Delhi,Very High,,Student,Premium,2020-12-18,Gold,Physical Store,1,655,1,85,39
C030518,Female,42,Single,Karnataka City 2,Karnataka,Medium,1023924.0,Self Employed,Value Seeker,2024-03-26,Bronze,Website,0,648,2,116,98
C030519,Male,43,Married,Rajasthan City 3,Rajasthan,,2659141.0,Salaried,Premium,2017-09-07,Bronze,Website,0,727,4,119,35
C030520,Male,35,Single,Karnataka City 1,Karnataka,Medium,,Student,Deal Hunter,2020-11-12,Bronze,Mobile App,1,732,4,36,28
C030521,Male,35,Single,Karnataka City 3,Karnataka,Medium,859927.0,Salaried,Regular,2022-06-11,Silver,Mobile App,1,650,3,62,26
C030522,Female,48,Divorced,West Bengal City 2,West Bengal,High,1415150.0,Homemaker,Deal Hunter,2022-04-10,Bronze,Mobile App,0,586,4,29,37
C030523,Other,41,Married,Kerala City 1,Kerala,Medium,822223.0,Salaried,Regular,2021-11-05,Bronze,Website,1,726,4,116,87
C030524,Female,22,Married,Karnataka City 3,Karnataka,Very High,3680262.0,Student,Value Seeker,2025-08-21,Bronze,Website,0,621,2,12,45
C030525,Female,18,Married,Gujarat City 3,Gujarat,Medium,995183.0,Salaried,Regular,2022-01-29,Bronze,Website,1,712,6,110,33
C030526,Male,51,Single,Maharashtra City 3,Maharashtra,Low,348735.0,Salaried,Regular,2025-03-01,Silver,Physical Store,0,565,3,72,2
C030527,Male,36,Single,Telangana City 1,Telangana,,375827.0,Salaried,Regular,2021-08-27,Bronze,Website,1,684,5,13,178
C030528,Male,18,Married,Maharashtra City 1,Maharashtra,,372153.0,Salaried,Regular,2020-02-13,Silver,Mobile App,0,698,3,91,35
C030529,Male,45,Married,Rajasthan City 2,Rajasthan,Medium,873666.0,Salaried,Value Seeker,2021-08-19,Silver,Mobile App,0,638,4,69,26
C030530,Female,60,Married,Karnataka City 1,Karnataka,Low,392693.0,Salaried,Value Seeker,2024-10-12,Bronze,Website,0,849,3,43,191
C030531,Male,32,Single,Gujarat City 1,Gujarat,Medium,,Student,Deal Hunter,2021-08-13,Bronze,Mobile App,1,679,3,94,20
C030532,Male,37,Single,Karnataka City 1,Karnataka,Medium,737933.0,Salaried,Value Seeker,2017-03-23,Bronze,Mobile App,0,638,4,86,55
C030533,Female,18,Married,Delhi City 1,Delhi,Medium,1085075.0,Homemaker,Value Seeker,2020-01-22,Gold,Website,0,585,2,66,71
C030534,Female,32,Single,Uttar Pradesh City 3,Uttar Pradesh,High,2291160.0,Homemaker,Value Seeker,2019-08-09,Silver,Physical Store,0,647,4,8,38
C030535,Female,42,Married,Telangana City 2,Telangana,Medium,637938.0,Self Employed,Deal Hunter,2019-09-20,Bronze,Physical Store,0,458,5,120,296
C030536,Male,41,Divorced,Maharashtra City 3,Maharashtra,Medium,806078.0,Salaried,Regular,2025-04-19,Silver,Website,1,674,4,20,0
C030537,Female,28,Married,Kerala City 3,Kerala,,549357.0,Retired,Deal Hunter,2018-10-26,Gold,Website,1,810,2,52,5
C030538,Male,35,Married,Karnataka City 3,Karnataka,Low,294025.0,Salaried,Regular,2022-11-02,Platinum,Physical Store,0,673,4,9,14
C030539,Male,31,Married,Karnataka City 2,Karnataka,Medium,836762.0,Salaried,Regular,2019-10-02,Silver,Website,1,780,3,35,0
C030540,Male,22,Married,Uttar Pradesh City 3,Uttar Pradesh,Low,342201.0,Salaried,Regular,2020-06-12,Bronze,Mobile App,0,626,3,68,70
C030541,Male,43,Single,Karnataka City 1,Karnataka,Medium,496359.0,Self Employed,Value Seeker,2020-03-20,Bronze,Website,0,680,4,113,147
C030542,Female,27,Single,Uttar Pradesh City 2,Uttar Pradesh,Low,296245.0,Student,Regular,2018-06-06,Gold,Website,0,650,3,92,119
C030543,Female,33,Single,Maharashtra City 2,Maharashtra,Low,423288.0,Student,Value Seeker,2020-07-18,Gold,Website,1,682,5,80,25
C030544,Male,37,Single,Uttar Pradesh City 1,Uttar Pradesh,High,2259300.0,Student,Regular,2023-07-10,Bronze,Mobile App,0,729,3,66,57
C030545,Male,21,Single,Maharashtra City 3,Maharashtra,Medium,806658.0,Self Employed,Value Seeker,2023-10-12,Silver,Mobile App,1,618,3,69,7
C030546,Female,20,Married,Karnataka City 1,Karnataka,Low,386755.0,Homemaker,Value Seeker,2017-05-26,Bronze,Physical Store,0,590,4,85,132
C030547,Female,44,Married,Tamil Nadu City 3,Tamil Nadu,Medium,664898.0,Student,Regular,2025-06-24,Silver,Mobile App,0,700,2,71,4
C030548,Male,35,Single,Tamil Nadu City 3,Tamil Nadu,Medium,862119.0,Salaried,Regular,2017-07-11,Silver,Mobile App,1,667,1,5,2
C030549,Female,43,Married,Maharashtra City 3,Maharashtra,High,2141586.0,Salaried,Regular,2016-06-29,Silver,Mobile App,1,836,4,68,0
C030550,Male,54,Single,Gujarat City 2,Gujarat,Low,403227.0,Salaried,Regular,2024-06-05,Bronze,Physical Store,0,611,2,18,48
C030551,Male,40,Married,West Bengal City 3,West Bengal,Low,228541.0,Student,Regular,2023-08-11,Bronze,Website,0,603,3,101,97
C030552,Male,36,Married,Rajasthan City 1,Rajasthan,Low,333298.0,Retired,Value Seeker,2022-02-19,Bronze,Mobile App,1,703,6,69,95
C030553,Male,43,Married,Karnataka City 3,Karnataka,Medium,910258.0,Retired,Value Seeker,2021-02-19,Silver,Physical Store,1,681,3,25,136
C030554,Male,31,Single,Karnataka City 2,Karnataka,High,1851616.0,Student,Value Seeker,2025-10-26,Silver,Website,0,748,4,74,22
C030555,Male,42,Single,Gujarat City 2,Gujarat,Low,340467.0,Salaried,Deal Hunter,2023-02-27,Gold,Website,0,695,2,70,8
C030556,Female,68,Married,Maharashtra City 3,Maharashtra,Low,382479.0,Salaried,Regular,2025-06-28,Silver,Physical Store,1,622,2,44,165
C030557,Other,39,Married,Tamil Nadu City 1,Tamil Nadu,Very High,2374624.0,Student,Deal Hunter,2021-04-14,Gold,Mobile App,1,850,2,28,0
C030558,Female,52,Married,Maharashtra City 3,Maharashtra,Very High,3822222.0,Salaried,Value Seeker,2021-04-28,Silver,Mobile App,1,745,2,20,149
C030559,Male,43,Married,Karnataka City 3,Karnataka,High,1370859.0,,Regular,2019-05-02,Gold,Physical Store,0,720,3,92,44
C030560,Female,24,Single,Maharashtra City 1,Maharashtra,High,1514449.0,Retired,Regular,2017-09-23,Bronze,Website,0,696,1,79,32
C030561,Female,37,Single,Karnataka City 1,Karnataka,Medium,1031594.0,Salaried,Deal Hunter,2025-11-23,Bronze,Physical Store,1,670,1,68,34
C030562,Male,39,Married,Delhi City 2,Delhi,Medium,1029845.0,Salaried,Value Seeker,2016-12-17,Bronze,Physical Store,1,646,3,32,43
C030563,Male,55,Single,Telangana City 1,Telangana,Medium,6425019.417139034,Salaried,Premium,2025-06-09,Gold,Mobile App,1,746,2,84,0
C030564,Female,29,Married,Karnataka City 2,Karnataka,Medium,765916.0,Salaried,Regular,2024-09-16,Silver,Website,0,630,3,24,11
C030565,Other,19,Single,Uttar Pradesh City 2,Uttar Pradesh,Medium,1084864.0,Salaried,Value Seeker,2025-03-30,Gold,Website,1,716,2,114,15
C030566,Male,18,Married,Kerala City 1,Kerala,Medium,1072899.0,Salaried,Regular,2017-07-30,Bronze,Mobile App,0,586,2,25,68
C030567,Female,39,Married,Kerala City 3,Kerala,Medium,806967.0,Salaried,Value Seeker,2019-07-29,Bronze,Website,0,697,3,109,74
C030568,Female,36,Married,Maharashtra City 2,Maharashtra,,2525258.0,Self Employed,Regular,2023-01-26,Bronze,Website,1,620,3,86,143
C030569,Female,28,Married,Karnataka City 1,Karnataka,Medium,629505.0,Self Employed,Regular,2019-10-19,Gold,Mobile App,0,727,1,70,67
C030570,Female,30,Divorced,Delhi City 1,Delhi,Medium,698835.0,Salaried,Value Seeker,2016-03-03,Gold,Mobile App,0,703,4,109,16
C030571,Female,35,Married,Karnataka City 1,Karnataka,Low,414903.0,Salaried,Regular,2016-01-17,Silver,Mobile App,0,671,2,53,41
C030572,Male,42,Single,Karnataka City 3,Karnataka,High,1513173.0,Self Employed,Regular,2021-01-10,Bronze,Website,1,655,3,117,37
C030573,Female,18,Single,West Bengal City 2,West Bengal,Medium,923348.0,Salaried,Value Seeker,2025-12-17,Gold,Mobile App,1,689,3,100,0
C030574,Female,46,Married,Rajasthan City 2,Rajasthan,High,780174.0,Self Employed,Regular,2019-06-15,Bronze,Physical Store,0,622,5,77,58
C030575,Female,30,Married,Karnataka City 2,Karnataka,Low,345243.0,Homemaker,Regular,2025-03-11,Gold,Physical Store,0,603,2,119,69
C030576,Female,36,Single,Karnataka City 3,Karnataka,Low,439912.0,Self Employed,Regular,2022-08-28,Gold,Mobile App,0,750,1,108,17
C030577,Female,27,Married,Tamil Nadu City 2,Tamil Nadu,Medium,1047648.0,Self Employed,Premium,2024-04-19,Bronze,Mobile App,1,651,2,107,17
C030578,Other,29,Married,Karnataka City 1,Karnataka,Low,2920063.326567866,Salaried,Regular,2018-12-13,Bronze,Mobile App,0,771,4,103,30
C030579,Male,27,Married,West Bengal City 2,West Bengal,High,1394090.0,Self Employed,Regular,2025-10-19,Gold,Mobile App,0,749,4,79,29
C030580,Female,43,Married,Karnataka City 3,Karnataka,Medium,896107.0,Student,Deal Hunter,2020-09-25,Bronze,Mobile App,0,724,6,56,89
C030581,Male,40,Single,Telangana City 3,Telangana,Low,261008.0,Salaried,Deal Hunter,2022-12-18,Gold,Physical Store,1,646,5,20,55
C030582,Male,45,Married,Tamil Nadu City 1,Tamil Nadu,Low,197381.0,Salaried,Regular,2018-02-12,Platinum,Mobile App,1,730,2,55,128
C030583,Male,23,Married,Delhi City 3,Delhi,High,2469232.0,Student,Regular,2017-03-11,Bronze,Mobile App,0,632,4,5,97
C030584,Male,32,Married,Karnataka City 2,Karnataka,Low,374254.0,Salaried,Regular,2022-06-10,Silver,Website,0,669,3,32,1
C030585,Male,34,Married,Rajasthan City 2,Rajasthan,Medium,1023338.0,Salaried,Value Seeker,2022-09-24,Silver,Website,0,806,2,112,8
C030586,Female,37,Single,Maharashtra City 2,Maharashtra,Very High,4074369.0,Salaried,Deal Hunter,2022-08-13,Bronze,Mobile App,0,660,4,25,58
C030587,Male,37,Married,Rajasthan City 1,Rajasthan,Low,342275.0,Self Employed,Value Seeker,2025-01-10,Bronze,Mobile App,1,695,4,80,61
C030588,Female,34,Married,Karnataka City 3,Karnataka,Medium,658084.0,Salaried,Deal Hunter,2023-01-19,Silver,Website,0,720,5,48,67
C030589,Male,27,Divorced,Uttar Pradesh City 2,Uttar Pradesh,Medium,674559.0,Self Employed,Regular,2022-01-31,Bronze,Website,1,465,1,63,25
C030590,Male,18,Single,West Bengal City 3,West Bengal,Medium,894411.0,Salaried,Premium,2020-09-02,Silver,Website,1,757,2,72,14
C030591,Male,42,Single,Telangana City 2,Telangana,Medium,399961.0,Self Employed,Regular,2020-06-22,Gold,Mobile App,1,803,3,101,121
C030592,Male,49,Single,Maharashtra City 2,Maharashtra,High,1786525.0,Retired,Premium,2019-04-25,Bronze,Website,1,719,3,77,51
C030593,Male,34,Married,Tamil Nadu City 1,Tamil Nadu,Medium,913226.0,Salaried,Value Seeker,2020-05-28,Bronze,Mobile App,0,583,2,87,52
C030594,Male,32,Married,Maharashtra City 2,Maharashtra,Medium,871634.0,Homemaker,Deal Hunter,2022-03-21,Bronze,Website,1,680,3,92,35
C030595,Male,35,Single,Maharashtra City 2,Maharashtra,Medium,627187.0,Salaried,Deal Hunter,2018-05-08,Bronze,Website,1,616,3,24,113
C030596,Male,26,Single,Maharashtra City 1,Maharashtra,High,1703373.0,Self Employed,Value Seeker,2022-07-28,Gold,Mobile App,1,766,4,74,97
C030597,Male,33,Married,Maharashtra City 3,Maharashtra,Medium,1009261.0,Salaried,Premium,2024-03-14,Gold,Website,1,638,2,39,52
C030598,Male,33,Single,Gujarat City 1,Gujarat,High,1430730.0,Self Employed,Regular,2021-08-12,Bronze,Mobile App,0,708,2,112,154
C030599,Male,33,Married,West Bengal City 1,West Bengal,Medium,1160174.0,Salaried,Value Seeker,2025-09-20,Bronze,Website,1,570,3,91,23
C030600,Female,28,Single,Maharashtra City 2,Maharashtra,Medium,1046972.0,Self Employed,Value Seeker,2017-01-22,Gold,Physical Store,1,806,2,43,91
C030601,Female,51,Single,Gujarat City 2,Gujarat,Medium,916212.0,Retired,Value Seeker,2016-11-10,Gold,Mobile App,0,706,3,41,36
C030602,Female,29,Single,Rajasthan City 1,Rajasthan,Very High,2716067.0,Salaried,Regular,2022-08-27,Bronze,Mobile App,0,644,3,117,204
C030603,Female,28,Married,Telangana City 3,Telangana,Medium,623336.0,Self Employed,Value Seeker,2019-11-30,Silver,Mobile App,1,707,2,25,82
C030604,Male,57,Married,Tamil Nadu City 3,Tamil Nadu,Medium,594546.0,Self Employed,Premium,2025-04-27,Bronze,Physical Store,0,737,3,52,175
C030605,Male,52,Single,Uttar Pradesh City 3,Uttar Pradesh,Low,281874.0,Salaried,Regular,2020-01-05,Silver,Mobile App,1,682,2,9,83
C030606,Female,30,Married,Karnataka City 2,Karnataka,High,1614792.0,Salaried,Regular,2025-11-22,Platinum,Website,1,697,3,106,0
C030607,Male,33,Divorced,Rajasthan City 2,Rajasthan,Medium,880658.0,Self Employed,Value Seeker,2025-03-13,Bronze,Physical Store,1,653,4,29,15
C030608,Female,35,Married,Kerala City 3,Kerala,Medium,397650.0,Self Employed,Regular,2021-09-06,Bronze,Website,1,576,5,42,33
C030609,Male,35,Married,Karnataka City 1,Karnataka,High,641038.0,Salaried,Regular,2025-01-08,Bronze,Website,1,702,3,70,189
C030610,Male,69,Single,Maharashtra City 2,Maharashtra,High,2596463.0,Self Employed,Regular,2017-03-31,Silver,Mobile App,0,742,2,90,37
C030611,Male,47,Single,Kerala City 1,Kerala,Medium,902415.0,,Deal Hunter,2019-08-22,Gold,Mobile App,0,765,3,67,16
C030612,Male,31,Single,Karnataka City 1,Karnataka,Medium,544014.0,Salaried,Deal Hunter,2017-07-04,Bronze,Mobile App,1,637,2,10,42
C030613,Male,36,Single,Maharashtra City 2,Maharashtra,,313513.0,Self Employed,Regular,2020-12-17,Bronze,Website,1,657,2,94,82
C030614,Female,39,Divorced,Gujarat City 3,Gujarat,Medium,919924.0,Student,Regular,2017-04-06,Bronze,Website,0,799,3,84,46
C030615,Female,42,Single,Karnataka City 3,Karnataka,Low,503887.0,Salaried,Value Seeker,2019-08-30,Bronze,Website,0,697,5,105,125
C030616,Female,38,Married,Rajasthan City 1,Rajasthan,Low,253636.0,Student,Regular,2023-09-27,Bronze,Physical Store,1,723,4,60,87
C030617,Male,60,Married,Telangana City 2,Telangana,Medium,1114885.0,Salaried,Premium,2016-10-17,Bronze,Mobile App,1,702,6,91,24
C030618,Female,31,Single,Delhi City 3,Delhi,Medium,1068848.0,Retired,Regular,2016-07-09,Bronze,Website,1,782,6,59,107
C030619,Male,43,Single,Maharashtra City 2,Maharashtra,Medium,445015.0,,Premium,2016-04-16,Silver,Website,0,565,3,51,109
C030620,Male,35,Married,Uttar Pradesh City 3,Uttar Pradesh,Medium,792084.0,Salaried,Regular,2020-10-03,Bronze,Physical Store,1,636,2,83,27
C030621,Female,42,Single,Gujarat City 1,Gujarat,,316121.0,Salaried,Regular,2020-03-06,Bronze,Mobile App,0,743,1,22,143
