Customer_ID,Age,Loyalty_Tier,Credit_Score,Tenure_Months,Last_Login_Days_Ago,Total_Orders,Total_Revenue,Avg_Order_Value,Total_Quantity,Recency_Days,Total_Tickets,Avg_Satisfaction,Escalation_Rate,Campaigns_Received,Campaign_Open_Rate,Campaign_Click_Rate,Campaign_Response_Rate,Total_Sessions,Avg_Pages_Viewed,Cart_Rate,Web_Purchase_Rate,Churn_Flag,Future_VIP_Flag,Customer_Lifetime_Value
C033210,40,Silver,703,88,33,7,328877.56,46982.51,19,365,3,4.67,0.333,4,0.25,0.25,0.0,5,7.4,1.0,0.4,0,1,377505.81
C033211,47,Gold,775,54,65,8,124159.23,15519.9,23,365,1,3.0,0.0,1,0.0,0.0,0.0,8,10.62,1.0,0.5,1,1,161578.85
C033212,27,Silver,760,63,93,7,148218.72,21174.1,23,365,1,4.0,0.0,1,0.0,0.0,0.0,11,7.55,0.818,0.182,0,0,188733.1
C033213,34,Silver,598,104,108,4,65727.23,16431.81,10,365,1,5.0,0.0,1,1.0,1.0,0.0,8,7.0,0.375,0.25,1,1,72349.14
C033214,32,Silver,799,76,26,9,203023.23,22558.14,26,365,1,3.0,0.0,0,0.0,0.0,0.0,11,7.73,0.545,0.182,1,1,216648.49
C033215,37,Platinum,729,10,12,7,81427.23,11632.46,22,365,0,3.0,0.0,2,0.0,0.0,0.5,2,12.0,1.0,0.5,0,1,109062.54
C033216,18,Silver,772,111,143,4,122400.14,30600.04,13,365,1,4.0,0.0,3,0.0,0.0,0.0,7,7.57,0.714,0.286,1,1,133067.39
C033217,41,Bronze,790,10,96,7,70133.28,10019.04,18,365,3,3.67,0.0,5,0.2,0.2,0.0,8,7.0,0.75,0.375,0,0,80693.15
C033218,18,Bronze,733,84,15,5,63663.38,12732.68,16,365,5,4.0,0.0,1,0.0,1.0,0.0,4,5.0,0.75,0.5,1,0,81626.78
C033219,40,Bronze,610,60,30,6,331232.6,55205.43,17,365,1,4.0,0.0,3,0.0,0.0,0.0,5,6.6,0.0,0.0,0,1,390377.15
C033220,23,Bronze,751,81,59,9,365465.28,40607.25,28,365,2,3.5,0.0,2,0.0,0.0,0.0,4,6.75,0.75,0.0,0,1,425837.65
C033221,49,Bronze,622,57,118,4,210610.35,52652.59,15,365,0,3.0,0.0,2,0.0,0.0,0.0,5,6.6,0.6,0.4,0,1,276531.02
C033222,46,Gold,687,14,99,12,546086.04,45507.17,67,365,2,3.5,0.0,3,0.333,0.0,0.0,6,10.17,1.0,0.333,0,1,632130.17
C033223,36,Bronze,839,12,48,5,93037.77,18607.55,12,365,2,4.0,0.0,1,0.0,0.0,0.0,6,4.17,0.333,0.333,1,0,103442.12
C033224,51,Silver,760,90,26,7,201053.08,28721.87,50,365,0,3.0,0.0,2,1.0,0.5,0.0,4,6.5,0.75,0.5,0,1,241138.93
C033225,28,Bronze,717,95,63,7,154857.45,22122.49,15,365,4,3.75,0.25,2,0.0,0.0,0.5,6,6.0,0.333,0.167,0,1,205376.29
C033226,47,Bronze,665,56,154,4,24397.29,6099.32,11,365,4,4.25,0.0,4,0.0,0.5,0.0,11,7.0,0.545,0.364,1,0,29144.6
C033227,21,Silver,800,105,43,4,158959.49,39739.87,12,365,2,4.5,0.0,0,0.0,0.0,0.0,10,7.6,0.6,0.1,0,1,188075.3
C033228,56,Bronze,701,71,71,5,76851.32,15370.26,16,365,2,3.0,0.0,1,1.0,0.0,0.0,2,6.0,0.0,0.0,1,0,92042.67
C033229,45,Bronze,698,69,20,4,15950.81,3987.7,9,365,0,3.0,0.0,3,0.0,0.0,0.0,10,5.6,0.1,0.4,0,0,17116.75
C033230,28,Bronze,737,59,44,4,21939.37,5484.84,9,365,1,5.0,0.0,0,0.0,0.0,0.0,4,5.5,0.25,0.25,0,0,26771.97
C033231,32,Gold,678,47,34,5,238244.88,47648.98,11,365,2,4.5,0.0,1,0.0,0.0,0.0,6,10.0,0.667,0.333,0,1,251869.42
C033232,33,Silver,706,60,80,7,406971.55,58138.79,39,365,4,3.5,0.0,5,0.4,0.2,0.0,7,6.14,0.714,0.143,0,1,517427.06
C033233,19,Silver,783,19,3,6,34451.39,5741.9,10,365,1,3.0,0.0,1,0.0,0.0,0.0,5,9.4,0.8,0.4,1,0,43264.05
C033234,19,Silver,663,95,27,9,191169.25,21241.03,31,365,1,4.0,0.0,4,0.0,0.25,0.0,3,4.67,0.333,0.333,0,1,254265.99
C033235,24,Platinum,833,66,19,3,74304.82,24768.27,7,365,1,5.0,1.0,5,0.6,0.6,0.4,2,9.0,0.5,0.0,0,0,90705.29
C033236,44,Bronze,781,2,55,2,32523.1,16261.55,5,365,3,3.67,0.0,0,0.0,0.0,0.0,6,5.33,0.167,0.0,1,0,35111.76
C033237,21,Bronze,591,49,150,6,172839.04,28806.51,17,365,5,3.6,0.2,2,0.0,0.0,0.0,2,8.0,0.5,0.0,1,1,182866.09
C033238,37,Bronze,700,112,102,4,79263.37,19815.84,9,365,4,4.5,0.0,3,0.0,0.333,0.0,3,5.0,0.333,0.0,0,0,85402.58
C033239,20,Silver,675,77,6,5,112785.87,22557.17,10,365,3,5.0,0.0,3,0.333,0.0,0.0,11,7.45,0.545,0.364,1,1,136949.17
C033240,42,Bronze,675,87,21,12,313325.16,26110.43,37,365,6,4.0,0.167,3,0.0,0.333,0.0,3,5.33,0.333,0.333,0,1,359675.33
C033241,53,Silver,765,86,21,2,38319.45,19159.72,5,365,3,3.0,0.0,4,0.5,1.0,0.25,8,6.88,0.625,0.375,1,0,44532.8
C033242,42,Silver,667,57,50,5,300790.98,60158.2,18,365,1,4.0,1.0,4,0.0,0.0,0.25,7,8.57,1.0,0.429,0,1,330857.74
C033243,36,Silver,690,50,18,7,131619.63,18802.8,17,365,5,3.0,0.4,1,0.0,0.0,0.0,8,7.12,0.5,0.5,0,1,163492.76
C033244,23,Bronze,607,77,62,3,50407.71,16802.57,9,365,1,3.0,0.0,0,0.0,0.0,0.0,5,8.4,0.8,0.2,1,0,55640.34
C033245,30,Bronze,826,113,48,4,102894.8,25723.7,11,365,0,3.0,0.0,1,1.0,1.0,0.0,4,6.75,0.75,0.0,0,0,123751.12
C033246,36,Bronze,667,117,33,8,21082.46,2635.31,19,365,1,2.0,0.0,1,1.0,0.0,0.0,6,5.17,0.0,0.167,0,0,24413.94
C033247,34,Bronze,722,72,36,4,32676.02,8169.01,8,365,1,5.0,0.0,6,0.0,0.333,0.0,13,6.46,0.385,0.077,1,0,37814.23
C033248,52,Silver,782,85,65,7,224115.55,32016.51,25,365,2,5.0,0.0,3,0.333,0.667,0.0,5,6.8,1.0,0.4,1,1,290324.22
C033249,59,Silver,686,43,48,5,83428.42,16685.68,17,365,0,3.0,0.0,4,0.25,0.0,0.0,7,8.43,0.571,0.0,0,0,91303.53
C033250,27,Platinum,766,57,83,6,34427.02,5737.84,16,365,0,3.0,0.0,5,0.6,0.0,0.4,5,11.2,0.8,0.0,1,0,42186.79
C033251,57,Silver,716,73,51,6,69835.46,11639.24,14,365,0,3.0,0.0,3,0.0,0.333,0.0,5,6.6,0.2,0.2,0,1,85389.4
C033252,39,Bronze,773,41,24,7,64339.05,9191.29,16,365,3,4.33,0.333,0,0.0,0.0,0.0,3,6.33,0.333,0.0,1,1,75080.58
C033253,42,Bronze,648,52,71,4,49631.36,12407.84,13,365,0,3.0,0.0,0,0.0,0.0,0.0,6,6.67,0.667,0.333,0,0,63122.13
C033254,45,Silver,761,109,63,8,116512.4,14564.05,21,365,3,4.33,0.333,1,1.0,0.0,0.0,3,8.0,0.667,0.0,0,1,124143.12
C033255,35,Bronze,571,61,40,4,139630.11,34907.53,11,365,1,3.0,0.0,1,0.0,0.0,0.0,6,7.0,0.5,0.167,0,1,147071.87
C033256,45,Bronze,725,109,40,4,116681.53,29170.38,10,365,2,4.5,0.5,2,0.0,0.0,0.0,5,9.0,0.8,0.2,1,0,125872.07
C033257,54,Silver,542,82,1,7,109270.93,15610.13,45,365,2,4.0,0.0,0,0.0,0.0,0.0,2,7.5,0.5,0.0,0,0,124164.47
C033258,45,Silver,800,101,1,7,287277.46,41039.64,21,365,2,4.5,0.0,2,0.0,0.5,0.5,4,7.25,0.75,0.25,0,1,328574.17
C033259,25,Bronze,669,110,114,10,153527.32,15352.73,30,365,3,3.33,0.0,3,0.0,0.333,0.0,3,3.67,0.0,0.0,1,1,187433.74
C033260,18,Bronze,605,3,29,6,132297.52,22049.59,17,365,1,4.0,0.0,2,0.5,0.0,0.0,3,5.33,1.0,1.0,0,0,140671.33
C033261,40,Bronze,681,76,37,6,747451.02,124575.17,55,365,2,3.5,0.0,2,0.0,0.0,0.5,7,6.57,0.571,0.286,0,1,978910.72
C033262,53,Bronze,669,103,38,3,11727.72,3909.24,11,365,5,4.8,0.2,1,0.0,1.0,0.0,5,6.6,0.6,0.6,1,0,14971.18
C033263,27,Silver,608,103,0,2,4414.11,2207.05,7,365,3,4.67,0.333,4,0.25,0.0,0.0,4,8.25,0.25,0.25,0,0,5011.17
C033264,22,Bronze,796,115,108,2,17874.12,8937.06,3,365,0,3.0,0.0,2,0.0,0.0,0.0,7,5.57,0.429,0.0,1,0,21689.29
C033265,18,Silver,568,77,68,4,141492.55,35373.14,11,365,1,5.0,0.0,3,0.667,0.0,0.0,6,6.33,0.5,0.333,1,1,183642.89
C033266,26,Bronze,673,13,55,8,131674.19,16459.27,21,365,1,3.0,0.0,1,0.0,0.0,0.0,5,5.6,0.6,0.4,1,1,152236.0
C033267,40,Bronze,617,76,60,7,112358.04,16051.15,22,365,0,3.0,0.0,4,0.25,0.5,0.25,9,6.0,0.333,0.222,0,0,136834.27
C033268,42,Bronze,711,111,92,3,69093.51,23031.17,13,365,1,4.0,0.0,2,0.0,0.5,0.0,6,7.33,0.5,0.333,0,0,74938.6
C033269,28,Gold,776,65,0,3,9118.03,3039.34,8,365,4,3.5,0.25,1,0.0,0.0,0.0,8,9.25,0.75,0.375,0,0,11305.24
C033270,37,Gold,838,25,0,4,9398.66,2349.66,9,365,3,4.0,0.0,2,1.0,0.5,0.0,9,10.11,0.889,0.556,1,0,11455.56
C033271,44,Bronze,722,49,63,9,118931.15,13214.57,16,365,2,4.0,0.0,1,0.0,0.0,0.0,8,5.62,0.25,0.125,0,1,152069.88
C033272,47,Gold,759,81,0,3,14284.28,4761.43,7,365,3,4.0,0.0,0,0.0,0.0,0.0,6,8.5,0.5,0.167,0,0,16217.05
C033273,32,Bronze,765,73,34,7,133194.84,19027.83,26,365,1,4.0,0.0,0,0.0,0.0,0.0,2,10.0,1.0,0.5,1,0,174208.94
C033274,42,Bronze,651,66,101,8,1227425.45,153428.18,58,365,1,2.0,0.0,1,0.0,0.0,0.0,11,6.0,0.636,0.182,0,1,1442472.98
C033275,40,Bronze,652,41,61,4,34808.11,8702.03,9,365,1,4.0,0.0,1,0.0,0.0,0.0,8,6.25,0.125,0.0,1,0,41034.36
C033276,46,Silver,724,71,0,3,7946.77,2648.92,7,365,2,4.5,0.0,2,0.5,0.0,0.0,6,6.67,0.667,0.167,0,0,9826.0
C033277,22,Bronze,729,21,58,4,218683.08,54670.77,12,365,1,5.0,0.0,1,0.0,0.0,0.0,6,4.67,0.5,0.167,0,1,230557.55
C033278,49,Bronze,610,21,68,8,70247.5,8780.94,22,365,1,2.0,0.0,1,0.0,0.0,0.0,7,5.29,0.286,0.143,0,1,80377.66
C033279,42,Silver,614,14,24,5,4819.53,963.91,12,365,5,4.0,0.0,2,0.5,0.0,0.0,7,8.14,0.714,0.143,1,0,6221.15
C033280,38,Bronze,733,24,22,1,557.93,557.93,1,365,0,3.0,0.0,1,1.0,1.0,0.0,11,6.36,0.636,0.182,1,0,600.26
C033281,54,Gold,651,109,69,7,181568.48,25938.35,68,365,2,4.5,0.0,4,0.0,0.0,0.0,4,11.0,0.25,0.25,0,1,233533.28
C033282,38,Silver,573,56,0,5,123943.54,24788.71,14,365,4,3.75,0.25,2,0.5,0.5,0.5,5,6.0,0.4,0.0,0,1,150365.22
C033283,44,Bronze,722,115,59,7,98511.4,14073.06,20,365,1,5.0,0.0,3,0.333,0.0,0.0,9,6.44,0.444,0.444,1,1,120018.02
C033284,18,Gold,703,56,0,6,121886.3,20314.38,17,365,1,4.0,0.0,3,0.667,0.333,0.333,5,10.8,0.4,0.6,0,1,157981.22
C033285,22,Silver,665,93,158,8,123964.04,15495.5,24,365,1,5.0,0.0,2,0.5,1.0,0.0,3,5.33,0.333,0.0,0,1,149037.23
C033286,53,Bronze,701,44,58,9,130947.62,14549.74,24,365,2,4.0,0.0,1,0.0,0.0,0.0,5,5.6,0.4,0.2,0,1,156584.52
C033287,27,Bronze,624,23,34,6,80572.49,13428.75,15,365,0,3.0,0.0,4,0.0,0.5,0.25,5,6.0,0.2,0.6,0,0,99098.36
C033288,43,Gold,778,58,43,6,68172.11,11362.02,13,365,1,4.0,0.0,4,0.5,0.25,0.5,3,10.67,1.0,0.333,1,0,89057.25
C033289,36,Bronze,657,40,114,2,67948.0,33974.0,4,365,2,4.0,0.0,2,0.0,0.0,0.0,8,5.25,0.375,0.25,1,0,90794.07
C033290,48,Bronze,757,81,86,5,56198.05,11239.61,12,365,2,4.0,0.0,1,0.0,0.0,0.0,4,4.5,0.25,0.0,0,0,73048.09
C033291,29,Silver,719,11,48,4,59112.15,14778.04,10,365,1,5.0,1.0,2,0.0,0.0,0.0,7,7.43,0.571,0.571,0,0,75977.3
C033292,36,Bronze,699,105,82,6,170250.8,28375.13,17,365,5,4.4,0.6,2,0.0,0.0,0.0,9,6.33,0.444,0.222,0,1,184947.05
C033293,53,Gold,720,6,19,4,46358.1,11589.52,14,365,1,4.0,0.0,3,0.333,0.333,0.0,5,8.4,1.0,0.6,0,0,59466.44
C033294,24,Silver,771,84,14,6,31873.26,5312.21,16,365,2,3.5,0.0,1,0.0,0.0,0.0,8,7.25,0.25,0.25,0,0,41111.71
C033295,45,Silver,652,93,11,7,165487.32,23641.05,18,365,4,3.75,0.0,1,0.0,0.0,0.0,6,6.67,0.667,0.5,0,1,197725.38
C033296,40,Bronze,671,100,80,5,214812.56,42962.51,53,365,1,1.0,1.0,1,0.0,0.0,0.0,9,6.11,0.333,0.222,1,1,244731.67
C033297,27,Bronze,726,71,101,5,126208.36,25241.67,14,365,1,3.0,0.0,0,0.0,0.0,0.0,6,5.33,0.667,0.667,1,1,169402.48
C033298,18,Bronze,578,65,57,5,163051.07,32610.21,12,365,2,3.0,0.5,2,0.0,0.0,0.0,7,5.86,0.571,0.143,0,1,196859.82
C033299,39,Silver,762,61,21,3,4465.24,1488.41,10,365,2,3.5,0.0,1,0.0,0.0,0.0,4,9.0,1.0,0.25,0,0,5076.96
C033300,34,Bronze,827,54,30,7,118881.58,16983.08,16,365,3,2.67,0.0,4,0.25,0.0,0.0,11,6.27,0.455,0.273,0,0,133186.15
C033301,18,Bronze,736,109,90,11,168189.7,15289.97,26,365,0,3.0,0.0,3,0.0,0.333,0.0,5,6.4,0.8,0.6,1,1,196954.37
C033302,27,Platinum,736,16,0,8,120909.74,15113.72,23,365,2,5.0,0.5,2,1.0,0.0,0.0,7,9.86,0.714,0.429,0,1,159183.49
C033303,46,Gold,701,92,14,3,124432.91,41477.64,9,365,3,4.33,0.0,3,1.0,0.667,0.0,6,9.17,0.333,0.333,1,1,133202.3
C033304,52,Silver,705,41,56,8,140652.77,17581.6,23,365,3,4.33,0.333,1,1.0,0.0,0.0,5,7.0,0.4,0.8,1,1,165588.08
C033305,30,Silver,689,73,0,11,359120.7,32647.34,28,365,3,4.0,0.667,3,0.333,0.333,0.0,3,8.67,0.333,0.667,0,1,454237.89
C033306,66,Bronze,609,54,101,9,245541.83,27282.43,29,365,1,4.0,0.0,0,0.0,0.0,0.0,7,6.29,0.429,0.0,1,1,310324.97
C033307,55,Bronze,651,51,71,7,235257.4,33608.2,22,365,4,3.5,0.75,5,0.6,0.2,0.2,8,5.75,0.5,0.0,1,1,276913.02
C033308,46,Gold,824,4,71,6,293026.92,48837.82,16,365,3,4.0,0.0,4,0.25,0.25,0.0,6,10.67,0.667,0.333,0,1,369827.6
C033309,29,Platinum,850,52,17,5,323146.02,64629.2,18,365,6,4.17,0.333,1,0.0,0.0,0.0,3,11.0,0.667,0.0,0,1,402395.22
C033310,53,Silver,652,114,67,7,179563.52,25651.93,23,365,2,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,192716.07
C033311,36,Bronze,626,15,54,7,138880.13,19840.02,20,365,4,4.25,0.25,3,0.333,0.0,0.0,13,7.0,0.385,0.154,0,1,164225.98
C033312,22,Silver,799,49,0,7,43368.25,6195.46,18,365,2,4.5,0.5,3,0.0,0.0,0.0,8,8.0,0.375,0.625,0,0,53498.6
C033313,49,Silver,654,89,14,5,202051.16,40410.23,19,365,1,4.0,0.0,2,0.5,0.0,0.0,4,6.0,0.0,0.0,0,1,239214.78
C033314,28,Silver,691,69,0,9,137855.91,15317.32,19,365,4,3.75,0.25,2,0.0,0.5,0.0,4,8.5,0.5,0.5,1,1,145634.43
C033315,18,Bronze,741,87,23,3,18052.18,6017.39,7,365,0,3.0,0.0,2,1.0,1.0,0.0,8,5.25,0.125,0.25,0,1,20084.86
C033316,44,Bronze,528,69,34,6,64317.86,10719.64,14,365,2,3.5,0.0,1,0.0,0.0,0.0,8,7.12,0.5,0.125,1,0,77186.69
C033317,46,Gold,651,105,36,6,68407.16,11401.19,17,365,1,4.0,0.0,3,0.333,0.667,0.333,11,8.36,0.727,0.364,1,0,81011.49
C033318,31,Bronze,691,66,35,7,115348.23,16478.32,18,365,1,5.0,0.0,1,0.0,0.0,0.0,5,7.6,0.8,0.6,1,1,126872.1
C033319,33,Gold,754,88,66,6,98409.88,16401.65,15,365,1,3.0,0.0,1,0.0,1.0,0.0,4,8.5,0.75,0.0,1,0,117110.5
C033320,40,Bronze,570,55,54,4,72444.05,18111.01,12,365,1,5.0,0.0,1,0.0,0.0,0.0,9,6.11,0.444,0.111,1,0,79345.75
C033321,28,Silver,751,3,201,7,86802.11,12400.3,17,365,3,3.67,0.0,0,0.0,0.0,0.0,4,8.75,0.0,0.0,1,0,112109.15
C033322,30,Silver,616,67,0,6,438991.38,73165.23,17,365,2,4.0,0.0,3,0.667,0.333,0.0,4,8.25,0.5,0.75,0,1,563048.71
C033323,29,Bronze,594,109,24,8,31102.56,3887.82,18,365,0,3.0,0.0,2,0.0,0.0,0.0,6,6.83,0.5,0.333,0,0,37073.59
C033324,28,Gold,758,110,53,10,143085.87,14308.59,21,365,2,4.5,0.0,3,0.667,0.333,0.333,7,8.86,0.571,0.286,1,1,185858.44
C033325,36,Platinum,683,101,37,4,71645.5,17911.38,14,365,5,3.8,0.4,1,0.0,0.0,0.0,5,11.0,0.8,0.4,1,1,79936.73
C033326,40,Bronze,717,116,77,6,145154.87,24192.48,16,365,2,4.0,0.0,3,0.0,0.0,0.0,6,6.17,0.333,0.167,1,1,167256.75
C033327,47,Bronze,699,93,39,8,178892.3,22361.54,41,365,2,4.0,0.5,1,0.0,0.0,0.0,5,6.8,0.6,0.4,0,1,204524.53
C033328,18,Bronze,708,21,155,5,939826.25,187965.25,49,365,2,5.0,0.5,1,0.0,0.0,0.0,5,7.2,0.6,0.2,1,1,1066927.84
C033329,39,Silver,778,90,42,4,72306.84,18076.71,11,365,6,3.83,0.167,5,0.0,0.0,0.0,4,8.5,1.0,0.0,0,1,92270.54
C033330,34,Bronze,784,52,28,6,38153.08,6358.85,19,365,0,3.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,46266.64
C033331,32,Bronze,843,114,31,7,100041.73,14291.68,22,365,4,4.75,0.25,3,0.667,0.0,0.0,4,5.25,0.5,0.0,0,1,122375.98
C033332,32,Silver,669,44,107,7,184849.6,26407.09,16,365,3,3.33,0.333,2,0.5,1.0,0.0,5,7.4,0.8,0.2,1,1,232335.1
C033333,33,Bronze,640,41,15,7,57362.36,8194.62,16,365,0,3.0,0.0,1,0.0,0.0,0.0,5,4.2,1.0,0.2,0,0,69095.98
C033334,38,Silver,763,69,0,4,126179.53,31544.88,15,365,0,3.0,0.0,3,0.667,0.0,0.0,5,6.6,0.6,0.6,0,1,140155.2
C033335,26,Silver,680,50,37,6,69277.68,11546.28,12,365,2,4.0,0.5,3,0.333,0.333,0.0,8,6.75,0.5,0.5,0,0,89191.78
C033336,39,Silver,769,15,27,7,152368.86,21766.98,25,365,3,4.0,0.0,3,0.333,0.333,0.0,5,7.4,1.0,0.2,1,1,192761.55
C033337,33,Bronze,697,47,40,7,186618.79,26659.83,17,365,4,4.75,0.0,1,0.0,0.0,0.0,6,7.67,0.333,0.333,1,1,246748.16
C033338,39,Bronze,611,113,68,8,98620.73,12327.59,25,365,1,5.0,0.0,1,0.0,0.0,0.0,2,6.0,0.5,1.0,0,0,111954.41
C033339,32,Silver,684,103,100,5,74969.74,14993.95,14,365,3,4.0,0.333,1,0.0,0.0,0.0,8,8.75,0.75,0.125,0,0,90146.82
C033340,38,Bronze,547,7,83,1,122438.79,122438.79,6,365,0,3.0,0.0,3,0.0,0.0,0.0,5,6.0,0.0,0.2,1,0,160294.54
C033341,28,Bronze,661,28,96,2,139391.21,69695.6,6,365,2,3.5,0.0,1,0.0,0.0,0.0,3,6.33,0.333,0.0,0,1,165893.65
C033342,36,Silver,761,84,1,8,116377.02,14547.13,21,365,2,4.0,0.0,2,0.5,0.0,0.0,5,6.8,0.4,0.4,1,1,122669.68
C033343,38,Gold,707,62,203,8,277761.24,34720.16,26,365,4,3.75,0.75,0,0.0,0.0,0.0,5,9.2,0.8,0.2,1,1,315446.01
C033344,23,Bronze,559,105,17,9,189937.91,21104.21,23,365,1,3.0,0.0,1,0.0,0.0,0.0,3,7.33,0.667,0.333,0,1,202601.6
C033345,41,Bronze,668,105,118,3,22534.44,7511.48,7,365,2,4.5,0.0,3,0.0,0.0,0.0,11,5.0,0.455,0.091,0,0,29825.29
C033346,20,Bronze,748,86,119,7,108945.93,15563.7,21,365,1,3.0,1.0,2,0.0,0.0,0.0,9,8.22,0.667,0.111,1,1,133126.94
C033347,34,Bronze,682,39,53,7,48660.94,6951.56,13,365,2,3.0,1.0,1,0.0,0.0,0.0,7,6.71,0.571,0.0,0,0,54596.18
C033348,30,Bronze,734,77,15,7,710918.65,101559.81,56,365,3,4.33,0.333,2,0.0,0.0,0.0,6,6.5,0.5,0.167,1,1,893400.49
C033349,24,Bronze,720,106,55,4,60680.88,15170.22,6,365,1,4.0,0.0,2,0.5,0.0,0.0,6,4.0,0.5,0.167,0,1,69785.31
C033350,47,Bronze,701,60,34,5,29127.25,5825.45,21,365,3,4.0,0.0,1,0.0,0.0,0.0,6,5.83,0.333,0.5,0,0,36501.01
C033351,35,Bronze,622,77,41,8,42519.71,5314.96,26,365,3,3.33,0.333,1,0.0,1.0,0.0,5,5.2,0.2,0.4,1,0,51194.87
C033352,33,Platinum,708,33,28,8,157981.04,19747.63,41,365,1,3.0,0.0,2,0.5,0.0,0.0,5,12.4,0.8,0.2,0,1,210711.71
C033353,40,Bronze,577,2,61,7,156707.9,22386.84,19,365,2,4.5,0.0,2,0.0,0.0,0.0,4,5.25,0.5,0.0,0,1,181486.1
C033354,47,Silver,675,48,65,6,86367.45,14394.58,16,365,1,4.0,0.0,2,0.5,0.0,0.0,3,7.33,0.667,0.333,0,1,114119.82
C033355,18,Bronze,678,32,60,8,206323.34,25790.42,25,365,0,3.0,0.0,4,0.25,0.0,0.0,5,4.8,0.4,0.2,0,1,228261.55
C033356,39,Gold,719,85,21,8,39063.19,4882.9,23,365,0,3.0,0.0,3,0.333,0.333,0.0,3,8.33,0.667,0.333,0,1,42513.75
C033357,41,Silver,775,1,3,6,65153.24,10858.87,25,365,2,4.5,0.0,2,0.5,0.5,0.0,5,6.8,0.2,0.4,1,0,74741.0
C033358,40,Bronze,709,109,76,7,171883.2,24554.74,59,365,2,3.0,0.0,3,0.333,0.0,0.0,6,6.0,1.0,0.0,1,1,229261.47
C033359,53,Bronze,698,119,41,4,145874.54,36468.64,14,365,2,4.0,0.5,2,0.5,0.5,0.0,4,6.5,0.25,0.0,1,1,182331.0
C033360,31,Silver,618,100,5,7,134180.86,19168.69,27,365,1,3.0,1.0,4,0.25,0.25,0.25,5,7.2,0.8,0.2,0,1,162783.17
C033361,39,Bronze,573,102,42,5,148301.84,29660.37,11,365,1,4.0,0.0,0,0.0,0.0,0.0,6,3.83,0.333,0.167,0,1,173021.13
C033362,36,Bronze,659,81,201,8,152998.01,19124.75,23,365,0,3.0,0.0,1,0.0,0.0,0.0,10,6.1,0.4,0.0,1,1,170160.39
C033363,33,Bronze,670,81,312,5,126296.77,25259.35,14,365,1,4.0,0.0,1,0.0,0.0,0.0,11,6.64,0.545,0.0,1,1,151159.54
C033364,44,Bronze,770,96,52,5,58476.76,11695.35,18,365,0,3.0,0.0,1,1.0,0.0,1.0,6,7.17,0.333,0.0,0,0,65453.16
C033365,18,Silver,700,101,10,3,31686.36,10562.12,6,365,2,4.0,0.0,0,0.0,0.0,0.0,6,8.5,0.5,0.333,0,0,34282.05
C033366,51,Bronze,643,20,15,4,60685.3,15171.32,19,365,1,4.0,0.0,1,0.0,0.0,0.0,8,5.75,0.375,0.125,0,0,66895.8
C033367,27,Gold,811,66,51,7,157167.61,22452.52,16,365,3,4.0,0.333,1,1.0,0.0,0.0,5,8.0,0.8,0.6,1,1,207940.14
C033368,42,Silver,727,38,27,8,178674.1,22334.26,22,365,0,3.0,0.0,6,0.167,0.167,0.0,4,8.75,0.25,0.25,0,1,206575.95
C033369,46,Bronze,557,94,159,10,58540.64,5854.06,27,365,0,3.0,0.0,3,0.333,0.333,0.0,7,7.43,0.429,0.286,1,1,73342.55
C033370,18,Bronze,635,41,50,4,92783.39,23195.85,11,365,2,2.5,0.0,3,0.0,0.333,0.0,7,6.14,0.571,0.143,0,1,118522.98
C033371,38,Bronze,585,38,36,4,54698.33,13674.58,8,365,4,4.25,0.25,2,0.5,0.0,0.0,3,5.0,0.0,0.333,1,1,61867.52
C033372,19,Silver,724,97,8,5,139002.65,27800.53,14,365,3,4.0,0.0,0,0.0,0.0,0.0,2,9.5,1.0,0.5,0,1,156475.52
C033373,34,Bronze,678,66,31,10,116764.55,11676.46,57,365,2,3.5,0.0,2,0.5,0.0,0.0,5,6.4,0.6,0.0,0,0,134334.68
C033374,36,Bronze,737,55,147,4,72900.93,18225.23,10,365,4,4.0,0.0,3,0.0,0.333,0.333,4,5.5,0.25,0.0,1,1,77418.76
C033375,33,Gold,758,87,51,3,3709.73,1236.58,6,365,2,4.0,0.5,4,0.25,0.0,0.5,10,9.3,0.4,0.1,0,0,4734.33
C033376,29,Silver,797,32,117,2,45896.37,22948.18,6,365,3,4.67,0.0,2,0.0,0.0,0.0,4,5.75,0.5,0.0,0,0,50825.7
C033377,26,Silver,677,44,91,8,147661.94,18457.74,20,365,4,2.5,0.5,0,0.0,0.0,0.0,3,7.67,0.333,0.333,0,1,168127.0
C033378,28,Bronze,557,42,42,5,89095.9,17819.18,9,365,7,4.29,0.429,1,1.0,0.0,0.0,7,3.86,0.286,0.0,0,1,104236.39
C033379,32,Bronze,760,37,30,1,39773.02,39773.02,1,365,2,4.0,1.0,3,0.0,0.0,0.0,7,7.71,0.286,0.143,1,0,49948.65
C033380,24,Bronze,518,27,46,6,118755.53,19792.59,17,365,2,4.5,0.0,3,0.0,0.0,0.0,7,4.71,0.286,0.143,0,1,140625.62
C033381,36,Silver,742,92,113,3,122355.87,40785.29,8,365,4,4.25,0.0,2,0.0,0.0,0.0,7,8.71,0.571,0.143,1,1,146556.6
C033382,38,Bronze,577,66,43,5,41571.06,8314.21,11,365,4,4.25,0.5,2,0.0,0.0,0.0,6,6.17,0.5,0.167,0,0,47065.57
