"Session_ID","Customer_ID","Pages_Viewed","Session_Duration","Device_Type","Traffic_Source","Age","Annual_Income","Loyalty_Tier","App_User_Flag","Tenure_Months","Total_Orders","Total_Revenue","Avg_Order_Value","Recency_Days","Campaign_Response_Rate","Web_Purchase_Rate","Purchase_After_Cart"
"WEB00145322","C036240",12,7.1,"Android","Paid Search",43,1119985.0,"Silver",1,107,4,23421.36,5855.34,365,0.0,0.2,1
"WEB00187158","C036261",12,2.4,"Android","Paid Search",37,734605.0,"Gold",0,25,4,6784.17,1696.04,365,0.2,0.5,1
"WEB00158193","C036261",8,10.1,"iOS","Paid Search",37,734605.0,"Gold",0,25,4,6784.17,1696.04,365,0.2,0.5,1
"WEB00189571","C036271",9,9.4,"iOS","Organic",57,3218047.0,"Silver",0,42,8,72797.0,9099.63,365,0.0,0.25,0
"WEB00179436","C036320",12,4.6,"Android","Social",19,3157703.0,"Platinum",1,85,9,92944.74,10327.19,365,0.0,0.556,1
"WEB00177402","C036343",8,5.1,"Tablet","Direct",56,1084304.0,"Gold",0,55,10,529903.78,52990.38,365,0.333,0.5,1
"WEB00173683","C036343",5,23.0,"Android","Social",56,1084304.0,"Gold",0,55,10,529903.78,52990.38,365,0.333,0.5,1
"WEB00142593","C036343",6,1.3,"Android","Referral",56,1084304.0,"Gold",0,55,10,529903.78,52990.38,365,0.333,0.5,0
"WEB00154030","C036353",7,20.9,"Android","Social",42,0.0,"Silver",1,72,5,116477.01,23295.4,365,0.0,0.167,0
"WEB00155539","C036355",6,16.0,"Tablet","Social",36,998681.0,"Gold",1,68,6,134657.78,22442.96,365,0.0,0.286,1
"WEB00145378","C036387",6,1.7,"Android","Paid Search",18,1148032.0,"Bronze",0,93,6,84671.18,14111.86,365,0.0,0.6,1
"WEB00144755","C036387",5,11.4,"Android","Referral",18,1148032.0,"Bronze",0,93,6,84671.18,14111.86,365,0.0,0.6,0
"WEB00161499","C036399",4,15.9,"Android","Organic",36,415517.0,"Silver",0,56,7,84611.21,12087.32,365,0.333,0.5,1
"WEB00163794","C036424",12,20.7,"Android","Organic",20,4333204.0,"Gold",0,10,4,36532.97,9133.24,365,0.0,0.5,0
"WEB00155677","C036424",9,5.8,"Desktop","Social",20,4333204.0,"Gold",0,10,4,36532.97,9133.24,365,0.0,0.5,1
"WEB00157211","C036500",9,7.8,"Desktop","Organic",51,1677223.0,"Gold",1,78,8,230912.61,28864.08,365,0.0,0.714,1
"WEB00136382","C036500",10,31.3,"Desktop","Direct",51,1677223.0,"Gold",1,78,8,230912.61,28864.08,365,0.0,0.714,1
"WEB00171103","C036537",5,5.5,"Android","Organic",18,357744.0,"Bronze",0,49,8,272421.79,34052.72,365,0.0,0.273,0
"WEB00151724","C036537",7,13.5,"Desktop","Organic",18,357744.0,"Bronze",0,49,8,272421.79,34052.72,365,0.0,0.273,1
"WEB00164517","C036580",5,7.4,"Android","Organic",43,1029039.0,"Bronze",1,65,10,217010.99,21701.1,365,0.0,0.25,0
"WEB00153363","C036591",7,8.7,"Android","Organic",63,2850686.0,"Bronze",0,60,9,184911.09,20545.68,365,0.0,0.125,0
"WEB00155963","C036636",2,7.3,"Android","Paid Search",41,0.0,"Bronze",0,29,7,168032.64,24004.66,365,0.0,0.0,0
"WEB00183583","C036646",6,7.0,"iOS","Organic",32,1056419.0,"Silver",0,30,9,134690.57,14965.62,365,0.0,0.25,0
"WEB00161015","C036646",10,12.6,"Desktop","Paid Search",32,1056419.0,"Silver",0,30,9,134690.57,14965.62,365,0.0,0.25,1
"WEB00156332","C036742",6,4.1,"Desktop","Direct",43,515247.0,"Bronze",0,73,5,169429.78,33885.96,365,0.0,0.25,0
"WEB00171258","C036820",7,21.8,"Desktop","Direct",31,869376.0,"Silver",1,94,8,119617.87,14952.23,365,0.0,0.571,1
"WEB00158969","C036824",8,5.0,"Desktop","Direct",40,1601755.0,"Silver",1,100,5,94342.55,18868.51,365,0.5,0.0,0
"WEB00163016","C036860",8,9.9,"Tablet","Paid Search",37,986392.0,"Gold",0,64,12,387385.86,32282.16,365,0.0,0.625,1
"WEB00190205","C036876",3,0.9,"Android","Organic",31,1695029.0,"Bronze",1,37,5,63178.68,12635.74,365,0.0,0.2,0
"WEB00145000","C036890",7,4.7,"Android","Direct",35,2461735.0,"Silver",1,98,3,51177.39,17059.13,365,0.0,0.25,0
"WEB00140963","C036908",11,11.3,"iOS","Organic",35,2358336.0,"Gold",1,42,4,127684.73,31921.18,365,0.0,0.5,0
"WEB00196233","C036911",6,21.6,"iOS","Organic",18,1745597.0,"Bronze",1,68,10,269638.55,26963.86,365,0.0,0.125,0
"WEB00168603","C036911",8,6.8,"Android","Organic",18,1745597.0,"Bronze",1,68,10,269638.55,26963.86,365,0.0,0.125,1
"WEB00182011","C036914",7,8.6,"Desktop","Direct",34,834075.0,"Bronze",1,113,6,249759.35,41626.56,365,0.0,0.125,0
"WEB00191721","C036922",13,8.2,"Desktop","Direct",30,2755527.0,"Bronze",1,19,5,87482.26,17496.45,365,0.0,0.125,0
"WEB00186800","C036922",4,18.0,"iOS","Organic",30,2755527.0,"Bronze",1,19,5,87482.26,17496.45,365,0.0,0.125,0
"WEB00141210","C036925",9,3.5,"Android","Social",34,858175.0,"Bronze",1,24,7,313214.64,44744.95,365,0.5,0.5,1
"WEB00167395","C036937",4,12.2,"Android","Paid Search",18,1074609.0,"Bronze",0,110,4,119715.08,29928.77,365,0.0,0.091,0
"WEB00162872","C036951",9,11.1,"iOS","Direct",31,720063.0,"Gold",1,83,10,302826.9,30282.69,365,0.0,0.5,1
"WEB00159225","C036951",10,3.9,"Android","Paid Search",31,720063.0,"Gold",1,83,10,302826.9,30282.69,365,0.0,0.5,1
"WEB00156004","C036956",9,6.0,"Tablet","Direct",48,524742.0,"Bronze",1,87,5,41328.98,8265.8,365,0.0,0.143,0
"WEB00195815","C037010",11,11.4,"Android","Paid Search",43,671648.0,"Silver",0,71,6,58646.39,9774.4,365,0.0,0.0,0
"WEB00178020","C037041",8,17.1,"Android","Paid Search",54,1060248.0,"Silver",0,61,7,262400.42,37485.77,365,0.0,0.167,0
"WEB00166932","C037041",10,0.7,"iOS","",54,1060248.0,"Silver",0,61,7,262400.42,37485.77,365,0.0,0.167,0
"WEB00164433","C037041",4,9.1,"Desktop","Direct",54,1060248.0,"Silver",0,61,7,262400.42,37485.77,365,0.0,0.167,1
"WEB00180649","C037090",6,5.5,"Android","Organic",20,2790637.0,"Bronze",0,58,7,65818.13,9402.59,365,0.0,0.5,1
"WEB00185624","C037107",8,5.9,"Desktop","Organic",51,598356.0,"Gold",1,30,4,145163.58,36290.89,365,0.5,0.6,0
"WEB00161797","C037117",7,5.0,"Android","Direct",38,2523590.838855282,"Bronze",0,11,3,40539.57,13513.19,365,0.0,0.4,0
"WEB00135728","C037117",6,8.7,"Android","Paid Search",38,2523590.838855282,"Bronze",0,11,3,40539.57,13513.19,365,0.0,0.4,1
"WEB00189179","C037134",5,7.7,"iOS","Organic",52,1001731.0,"Silver",1,62,7,593563.65,84794.81,365,0.0,0.5,0
"WEB00146859","C037134",8,14.1,"Desktop","Social",52,1001731.0,"Silver",1,62,7,593563.65,84794.81,365,0.0,0.5,1
"WEB00159218","C037165",4,1.3,"Desktop","Social",61,328858.0,"Bronze",1,19,7,146238.76,20891.25,365,0.0,0.2,0
"WEB00165307","C037172",3,11.9,"iOS","Direct",32,534600.0,"Bronze",0,18,8,95422.42,11927.8,365,0.0,0.0,0
"WEB00135995","C037200",9,11.4,"iOS","Referral",40,253303.0,"Bronze",0,6,3,27287.46,9095.82,365,0.0,0.0,0
"WEB00198495","C037204",6,3.0,"Android","Social",20,3870072.0,"Silver",1,72,2,21501.54,10750.77,365,0.0,0.5,0
"WEB00170384","C037303",5,7.0,"Android","Social",30,368482.0,"Bronze",0,18,8,269424.48,33678.06,365,0.0,0.125,0
"WEB00158709","C037303",5,22.5,"Android","Social",30,368482.0,"Bronze",0,18,8,269424.48,33678.06,365,0.0,0.125,0
"WEB00176317","C037324",6,8.9,"iOS","Direct",64,401301.0,"Silver",0,2,7,124681.17,17811.6,365,0.333,0.5,0
"WEB00146596","C037328",5,5.5,"Android","Paid Search",42,711709.0,"Bronze",1,85,6,141402.02,23567.0,365,0.0,0.0,0
"WEB00154753","C037362",5,15.6,"Android","Direct",55,2707006.0,"Gold",1,28,4,127433.28,31858.32,365,0.0,0.25,1
"WEB00189319","C037376",5,5.4,"Desktop","Organic",49,906941.0,"Bronze",0,58,3,72135.47,24045.16,365,0.0,0.667,1
"WEB00162008","C037385",7,13.5,"Android","Social",19,1960272.0,"Silver",0,92,13,338244.26,26018.79,365,0.0,0.2,1
"WEB00157245","C037385",7,3.3,"Tablet","Organic",19,1960272.0,"Silver",0,92,13,338244.26,26018.79,365,0.0,0.2,0
"WEB00154913","C037393",8,8.1,"Android","Direct",18,343473.0,"Bronze",1,119,10,170665.72,17066.57,365,0.0,0.2,0
"WEB00146854","C037393",6,14.0,"Android","Referral",18,343473.0,"Bronze",1,119,10,170665.72,17066.57,365,0.0,0.2,0
"WEB00171308","C037402",8,2.8,"Android","Social",32,325473.0,"Bronze",0,119,6,159789.54,26631.59,365,0.0,0.222,1
"WEB00144033","C037402",4,4.7,"Desktop","Social",32,325473.0,"Bronze",0,119,6,159789.54,26631.59,365,0.0,0.222,0
"WEB00185665","C037432",7,10.0,"Desktop","Paid Search",33,1853627.0,"Silver",1,24,7,79996.75,11428.11,365,0.0,0.333,1
"WEB00194102","C037433",11,14.5,"Android","Social",27,298742.0,"Silver",1,42,4,55282.33,13820.58,365,0.0,0.4,0
"WEB00160316","C037435",3,13.4,"iOS","Referral",45,713006.0,"Bronze",1,91,8,291713.96,36464.25,365,0.0,0.143,0
"WEB00177591","C037471",6,0.7,"Android","Direct",46,1885203.0,"Bronze",0,78,6,56955.81,9492.64,365,0.0,0.0,0
"WEB00194211","C037506",5,8.1,"Android","Paid Search",67,1075819.0,"Bronze",0,61,7,94226.21,13460.89,365,0.0,0.167,0
"WEB00182627","C037506",9,1.8,"iOS","Organic",67,1075819.0,"Bronze",0,61,7,94226.21,13460.89,365,0.0,0.167,1
"WEB00156222","C037511",11,11.7,"Android","Direct",47,314233.0,"Silver",1,68,7,122479.91,17497.13,365,0.0,0.125,0
"WEB00136069","C037511",9,13.5,"Desktop","Organic",47,314233.0,"Silver",1,68,7,122479.91,17497.13,365,0.0,0.125,0
"WEB00181599","C037548",8,8.6,"Android","Paid Search",19,772986.0,"Gold",1,27,10,113309.66,11330.97,365,0.0,0.25,0
"WEB00173010","C037548",13,5.5,"Tablet","Paid Search",19,772986.0,"Gold",1,27,10,113309.66,11330.97,365,0.0,0.25,0
"WEB00159073","C037549",7,2.8,"Android","Social",29,983683.0,"Bronze",0,49,5,89452.84,17890.57,365,0.0,0.167,0
"WEB00163356","C037552",2,6.5,"iOS","Paid Search",24,3184539.0,"Bronze",1,63,5,218336.69,43667.34,365,0.0,0.455,0
"WEB00141248","C037552",4,22.1,"Desktop","Organic",24,3184539.0,"Bronze",1,63,5,218336.69,43667.34,365,0.0,0.455,1
"WEB00148040","C037562",12,1.2,"Android","",20,890595.0,"Gold",0,44,6,160581.61,26763.6,365,0.0,0.1,0
"WEB00186229","C037694",9,21.8,"iOS","Organic",24,366469.0,"Gold",1,91,5,136513.9,27302.78,365,0.0,0.667,0
"WEB00166861","C037694",8,12.9,"Android","Organic",24,366469.0,"Gold",1,91,5,136513.9,27302.78,365,0.0,0.667,1
"WEB00171277","C037698",5,11.8,"Android","",36,1809775.0,"Bronze",1,69,8,184277.71,23034.71,365,0.0,0.429,1
"WEB00135149","C037709",14,2.7,"Android","Organic",33,856164.0,"Gold",0,109,5,40377.48,8075.5,365,0.0,1.0,1
"WEB00153159","C037753",8,7.9,"Desktop","Paid Search",26,678801.0,"Bronze",0,114,5,77157.32,15431.46,365,0.4,0.0,0
"WEB00193555","C037759",5,9.3,"iOS","Direct",39,442905.0,"Bronze",0,31,3,24027.32,8009.11,365,0.0,0.222,0
"WEB00150148","C037759",7,9.7,"Android","Organic",39,442905.0,"Bronze",0,31,3,24027.32,8009.11,365,0.0,0.222,1
"WEB00151011","C037788",9,5.5,"Desktop","Direct",40,789087.0,"Gold",0,7,7,127953.54,18279.08,365,0.25,0.273,0
"WEB00198799","C037806",4,5.1,"iOS","Referral",42,4348560.0,"Bronze",0,111,6,91794.5,15299.08,365,0.5,0.125,0
"WEB00161703","C037806",7,8.7,"Desktop","",42,4348560.0,"Bronze",0,111,6,91794.5,15299.08,365,0.5,0.125,0
"WEB00153776","C037806",6,11.9,"Desktop","",42,4348560.0,"Bronze",0,111,6,91794.5,15299.08,365,0.5,0.125,1
"WEB00195479","C037812",13,11.0,"Desktop","Organic",25,1231523.0,"Gold",0,103,3,150302.79,50100.93,365,0.0,0.3,0
"WEB00182350","C037847",17,5.4,"Desktop","Organic",35,906919.0,"Silver",1,74,8,159513.08,19939.13,365,0.0,0.333,1
"WEB00173462","C037847",5,11.3,"Desktop","Social",35,906919.0,"Silver",1,74,8,159513.08,19939.13,365,0.0,0.333,0
"WEB00136716","C037854",5,5.6,"Android","Direct",32,0.0,"Bronze",1,98,10,162975.66,16297.57,365,0.0,0.167,1
"WEB00191672","C037945",5,16.9,"iOS","Direct",28,1040773.0,"Bronze",1,99,8,55601.02,6950.13,365,0.0,0.0,0
"WEB00184153","C037961",8,2.6,"Android","Direct",21,466321.0,"Bronze",1,77,10,129763.8,12976.38,365,0.0,0.2,0
"WEB00190971","C037995",7,7.0,"iOS","Organic",19,960926.0,"Bronze",0,105,4,159669.19,39917.3,365,0.0,0.5,1
"WEB00153597","C037995",10,12.9,"Desktop","Direct",19,960926.0,"Bronze",0,105,4,159669.19,39917.3,365,0.0,0.5,1
"WEB00136401","C038013",6,16.8,"iOS","Social",35,318001.0,"Bronze",0,107,4,56527.23,14131.81,365,0.0,0.0,0
"WEB00149854","C038017",7,2.4,"Desktop","Paid Search",33,306077.0,"Silver",1,18,5,98140.84,19628.17,365,0.0,0.286,0
"WEB00167078","C038025",4,3.6,"Android","Direct",26,803705.0,"Bronze",1,24,8,396938.8,49617.35,365,0.0,0.0,0
"WEB00172058","C038050",10,15.9,"iOS","Organic",44,719293.0,"Bronze",0,32,10,154006.66,15400.67,365,0.0,0.0,0
"WEB00144282","C038050",10,4.7,"Android","Organic",44,719293.0,"Bronze",0,32,10,154006.66,15400.67,365,0.0,0.0,0
"WEB00164939","C038094",6,11.9,"Desktop","Social",46,662936.0,"Silver",1,81,7,59262.81,8466.12,365,0.0,0.2,0
"WEB00192492","C038113",4,3.8,"iOS","Organic",18,912501.0,"Bronze",0,90,8,198819.14,24852.39,365,0.0,0.2,1
"WEB00179778","C038113",6,1.6,"Android","Referral",18,912501.0,"Bronze",0,90,8,198819.14,24852.39,365,0.0,0.2,0
"WEB00151103","C038141",6,9.4,"iOS","Social",37,0.0,"Bronze",0,31,4,68959.87,17239.97,365,0.0,0.222,1
"WEB00148787","C038141",6,11.6,"Android","Organic",37,0.0,"Bronze",0,31,4,68959.87,17239.97,365,0.0,0.222,0
"WEB00141611","C038141",5,14.8,"Android","Organic",37,0.0,"Bronze",0,31,4,68959.87,17239.97,365,0.0,0.222,1
"WEB00174396","C038178",4,4.8,"Android","Organic",34,406184.0,"Bronze",1,25,6,113675.85,18945.97,365,0.0,0.4,0
"WEB00170937","C038178",9,13.4,"iOS","Paid Search",34,406184.0,"Bronze",1,25,6,113675.85,18945.97,365,0.0,0.4,0
"WEB00180507","C038191",9,16.7,"iOS","Social",52,2434316.0,"Gold",0,21,7,155660.61,22237.23,365,1.0,0.111,1
"WEB00179754","C038191",5,3.6,"Desktop","Direct",52,2434316.0,"Gold",0,21,7,155660.61,22237.23,365,1.0,0.111,0
"WEB00168502","C038196",11,2.0,"Android","Paid Search",20,1827868.0,"Platinum",0,81,4,4698.82,1174.7,365,0.0,0.2,0
"WEB00187612","C038233",9,5.2,"Android","Organic",47,3334112.0,"Bronze",0,57,4,112434.07,28108.52,365,0.0,0.2,1
"WEB00152829","C038281",7,10.8,"iOS","Organic",52,271946.0,"Silver",0,109,3,42702.05,14234.02,365,0.0,0.286,1
"WEB00169093","C038308",12,3.8,"Android","Direct",37,279346.0,"Gold",1,52,7,92468.87,13209.84,365,0.0,0.429,1
"WEB00151858","C038308",6,14.9,"iOS","Paid Search",37,279346.0,"Gold",1,52,7,92468.87,13209.84,365,0.0,0.429,1
"WEB00197107","C038333",7,14.8,"Desktop","Organic",38,644080.0,"Bronze",1,94,6,113572.71,18928.78,365,1.0,0.25,1
"WEB00184534","C038345",6,14.5,"iOS","Paid Search",37,876376.0,"Bronze",0,92,4,42456.69,10614.17,365,0.0,0.0,0
"WEB00189499","C038353",3,5.0,"Android","Paid Search",47,1282938.0,"Bronze",0,90,3,83405.56,27801.85,365,0.0,0.333,0
"WEB00149307","C038353",8,8.4,"iOS","Paid Search",47,1282938.0,"Bronze",0,90,3,83405.56,27801.85,365,0.0,0.333,0
"WEB00142933","C038353",9,13.9,"iOS","Referral",47,1282938.0,"Bronze",0,90,3,83405.56,27801.85,365,0.0,0.333,1
"WEB00197667","C038363",10,11.5,"Desktop","",31,367470.0,"Bronze",0,88,3,64807.43,21602.48,365,0.0,0.286,1
"WEB00178582","C038363",4,7.2,"Desktop","Organic",31,367470.0,"Bronze",0,88,3,64807.43,21602.48,365,0.0,0.286,0
"WEB00163018","C038381",7,3.1,"Android","Social",35,4537276.699176972,"Bronze",1,111,6,84135.92,14022.65,365,0.5,0.333,0
"WEB00167180","C038383",6,12.0,"Desktop","Organic",26,824101.0,"Bronze",1,95,5,39783.66,7956.73,365,0.0,0.0,0
"WEB00189458","C038401",10,4.8,"Desktop","Referral",49,1062631.0,"Gold",0,62,5,44455.81,8891.16,365,0.0,0.0,0
"WEB00173097","C038401",9,20.2,"iOS","Organic",49,1062631.0,"Gold",0,62,5,44455.81,8891.16,365,0.0,0.0,0
"WEB00189375","C038406",9,0.4,"Android","Social",58,2104909.0,"Bronze",0,99,7,357042.5,51006.07,365,0.0,0.2,1
"WEB00160887","C038415",3,5.5,"iOS","Paid Search",34,1656423.0,"Silver",0,117,12,292207.2,24350.6,365,0.0,0.333,1
"WEB00138009","C038415",6,9.2,"Android","Paid Search",34,1656423.0,"Silver",0,117,12,292207.2,24350.6,365,0.0,0.333,0
"WEB00183955","C038435",8,3.1,"Desktop","Direct",41,388267.0,"Gold",1,46,7,40438.64,5776.95,365,0.0,0.25,0
"WEB00139575","C038435",9,17.9,"Desktop","Social",41,388267.0,"Gold",1,46,7,40438.64,5776.95,365,0.0,0.25,0
"WEB00176459","C038503",6,7.8,"iOS","Paid Search",18,378838.0,"Silver",0,52,6,895701.92,149283.65,365,0.0,0.143,0
"WEB00175715","C038503",9,5.0,"Android","Social",18,378838.0,"Silver",0,52,6,895701.92,149283.65,365,0.0,0.143,0
"WEB00173106","C038545",13,6.8,"iOS","Organic",41,692143.0,"Platinum",1,35,9,150831.15,16759.02,365,0.0,0.267,1
"WEB00153858","C038545",11,7.7,"iOS","Referral",41,692143.0,"Platinum",1,35,9,150831.15,16759.02,365,0.0,0.267,0
"WEB00164729","C038564",10,6.7,"Desktop","Organic",33,2188908.0,"Silver",1,86,2,83460.18,41730.09,365,0.0,0.222,0
"WEB00186731","C038658",11,6.9,"iOS","Referral",31,744242.0,"Silver",1,95,3,28872.36,9624.12,365,0.0,0.3,1
"WEB00169989","C038658",8,3.5,"Android","Organic",31,744242.0,"Silver",1,95,3,28872.36,9624.12,365,0.0,0.3,0
"WEB00151032","C038680",10,9.1,"Desktop","",49,342983.0,"Platinum",0,105,6,309510.03,51585.0,365,0.5,0.625,1
"WEB00185962","C038741",11,1.8,"Desktop","Organic",18,328853.0,"Silver",0,65,5,148588.57,29717.71,365,0.0,0.375,1
"WEB00175804","C038741",10,8.7,"Android","Referral",18,328853.0,"Silver",0,65,5,148588.57,29717.71,365,0.0,0.375,1
"WEB00186889","C038752",10,1.5,"Android","Paid Search",54,580970.0,"Bronze",1,56,6,115603.73,19267.29,365,0.0,0.125,0
"WEB00160883","C038752",6,19.2,"iOS","Social",54,580970.0,"Bronze",1,56,6,115603.73,19267.29,365,0.0,0.125,1
"WEB00147537","C038752",8,11.7,"iOS","Direct",54,580970.0,"Bronze",1,56,6,115603.73,19267.29,365,0.0,0.125,0
"WEB00144718","C038758",9,8.9,"Android","Direct",41,314974.0,"Silver",0,117,6,118722.55,19787.09,365,0.0,0.333,0
"WEB00140951","C038758",9,5.1,"Android","Direct",41,314974.0,"Silver",0,117,6,118722.55,19787.09,365,0.0,0.333,0
"WEB00184759","C038778",9,4.5,"Tablet","Paid Search",31,356229.0,"Bronze",0,120,4,76124.45,19031.11,365,0.0,0.0,0
"WEB00160652","C038778",7,10.8,"Android","Paid Search",31,356229.0,"Bronze",0,120,4,76124.45,19031.11,365,0.0,0.0,0
"WEB00159983","C038817",7,8.0,"Android","Organic",33,1169515.0,"Bronze",1,14,8,135219.26,16902.41,365,0.0,0.333,0
"WEB00164526","C038863",8,4.8,"Android","Direct",33,1996690.0,"Bronze",0,58,7,207036.18,29576.6,365,0.0,0.167,1
"WEB00176772","C038884",8,3.8,"Android","Organic",48,826702.0,"Bronze",0,89,2,8371.64,4185.82,365,0.0,0.4,1
"WEB00169601","C038884",7,5.2,"Android","Paid Search",48,826702.0,"Bronze",0,89,2,8371.64,4185.82,365,0.0,0.4,0
"WEB00147694","C038896",9,1.1,"Android","Organic",41,346181.0,"Platinum",1,119,4,91434.54,22858.64,365,0.0,0.2,0
"WEB00170765","C038921",5,3.7,"Android","Organic",25,352003.0,"Bronze",0,118,9,1004003.08,111555.9,365,0.0,0.4,0
"WEB00195522","C038963",8,9.8,"Android","Paid Search",44,1000092.0,"Platinum",0,46,3,19873.23,6624.41,365,0.0,0.429,1
"WEB00164695","C038997",9,12.8,"iOS","Organic",48,403303.0,"Silver",0,22,3,40625.54,13541.85,365,0.0,0.25,0
"WEB00155849","C039005",11,2.1,"Android","Paid Search",42,1121203.0,"Silver",0,20,5,97651.28,19530.26,365,0.0,0.333,1
"WEB00191164","C039046",9,5.8,"Android","Organic",32,2044671.0,"Bronze",0,107,9,45163.19,5018.13,365,0.0,0.444,0
"WEB00135771","C039067",5,9.6,"Desktop","Social",41,235517.0,"Bronze",0,85,4,63495.32,15873.83,365,0.0,0.2,1
"WEB00176444","C039069",6,6.3,"Tablet","Organic",55,821031.0,"Bronze",0,111,9,158924.77,17658.31,365,0.0,0.25,0
"WEB00192726","C039135",9,20.3,"iOS","Referral",46,163019.0,"Platinum",0,41,6,71124.13,11854.02,365,0.0,0.545,1
"WEB00180005","C039135",13,3.1,"Desktop","Paid Search",46,163019.0,"Platinum",0,41,6,71124.13,11854.02,365,0.0,0.545,0
"WEB00154541","C039135",11,6.4,"iOS","Organic",46,163019.0,"Platinum",0,41,6,71124.13,11854.02,365,0.0,0.545,1
"WEB00190696","C039166",13,14.9,"Desktop","Social",36,3542744.22101964,"Gold",1,95,6,173961.05,28993.51,365,0.0,0.364,1
"WEB00176883","C039166",9,4.0,"iOS","Referral",36,3542744.22101964,"Gold",1,95,6,173961.05,28993.51,365,0.0,0.364,1
"WEB00184673","C039195",2,7.6,"Desktop","Organic",51,358785.0,"Bronze",0,101,5,122883.36,24576.67,365,0.0,0.167,0
"WEB00148186","C039234",10,1.9,"Android","Direct",39,234583.0,"Silver",0,36,6,114088.15,19014.69,365,0.0,0.0,0
"WEB00154462","C039263",7,5.1,"iOS","Referral",46,850828.0,"Gold",1,112,2,84770.83,42385.41,365,0.333,0.25,0
"WEB00148101","C039263",8,2.3,"Android","Social",46,850828.0,"Gold",1,112,2,84770.83,42385.41,365,0.333,0.25,0
"WEB00145665","C039263",11,5.5,"Android","Social",46,850828.0,"Gold",1,112,2,84770.83,42385.41,365,0.333,0.25,0
"WEB00185098","C039269",5,5.6,"Desktop","Paid Search",42,1693451.0,"Bronze",0,76,6,137418.7,22903.12,365,0.25,0.0,0
"WEB00152796","C039269",8,13.2,"Desktop","Organic",42,1693451.0,"Bronze",0,76,6,137418.7,22903.12,365,0.25,0.0,0
"WEB00139791","C039384",8,5.9,"Tablet","Paid Search",31,3620394.0,"Silver",1,31,4,50449.26,12612.31,365,0.0,0.273,0
"WEB00135172","C039434",9,4.6,"Desktop","Organic",39,2206841.0,"Silver",1,25,7,83845.02,11977.86,365,0.0,0.25,0
"WEB00154512","C039451",6,7.2,"iOS","Organic",49,745160.0,"Bronze",0,85,2,82928.19,41464.1,365,0.0,0.571,1
"WEB00183039","C039474",11,5.9,"Android","Paid Search",29,2041402.0,"Gold",0,67,8,146441.42,18305.18,365,0.0,0.2,1
"WEB00165668","C039492",4,2.4,"Desktop","Organic",22,891327.0,"Bronze",1,58,4,59028.73,14757.18,365,0.0,0.167,0
"WEB00139045","C039492",3,2.7,"Android","Referral",22,891327.0,"Bronze",1,58,4,59028.73,14757.18,365,0.0,0.167,0
"WEB00169763","C039499",4,2.9,"Tablet","Organic",38,279051.0,"Silver",1,16,9,167740.8,18637.87,365,0.0,0.375,0
"WEB00154105","C039509",4,2.6,"Android","Paid Search",32,0.0,"Bronze",0,15,8,175750.62,21968.83,365,0.0,0.222,0
"WEB00196314","C039544",5,17.1,"Desktop","Direct",32,1667073.0,"Silver",0,3,3,30642.74,10214.25,365,0.5,0.5,0
"WEB00190200","C039544",12,3.0,"Desktop","Paid Search",32,1667073.0,"Silver",0,3,3,30642.74,10214.25,365,0.5,0.5,0
"WEB00190421","C039574",5,17.2,"Android","Organic",46,812596.0,"Bronze",0,52,5,25925.42,5185.08,365,0.0,0.143,0
"WEB00185140","C039574",7,8.4,"Desktop","Organic",46,812596.0,"Bronze",0,52,5,25925.42,5185.08,365,0.0,0.143,0
"WEB00141224","C039574",4,7.3,"iOS","Direct",46,812596.0,"Bronze",0,52,5,25925.42,5185.08,365,0.0,0.143,1
"WEB00165081","C039582",10,5.7,"Android","Social",41,720558.0,"Bronze",0,114,7,130168.15,18595.45,365,0.0,0.286,0
"WEB00138078","C039582",4,11.1,"Android","Paid Search",41,720558.0,"Bronze",0,114,7,130168.15,18595.45,365,0.0,0.286,0
"WEB00171081","C039594",7,15.0,"Desktop","Direct",44,287221.0,"Silver",0,62,7,126050.29,18007.18,365,0.0,0.375,0
"WEB00175416","C039602",8,1.9,"iOS","Social",18,301653.0,"Gold",1,107,2,74189.65,37094.83,365,0.0,0.333,0
"WEB00163030","C039602",8,14.3,"iOS","Social",18,301653.0,"Gold",1,107,2,74189.65,37094.83,365,0.0,0.333,1
"WEB00140077","C039602",6,11.5,"Desktop","Social",18,301653.0,"Gold",1,107,2,74189.65,37094.83,365,0.0,0.333,0
"WEB00175019","C039614",7,10.3,"Android","Direct",29,2315205.0,"Platinum",1,75,3,91103.4,30367.8,365,0.333,0.556,0
